## [BeGaze]
## Converted from:	C:\Users\Langcog Admin\Desktop\RefLook\Reflook 4\Reflook4 CDM data\060612_1-eye_data.idf
## Date:	06.06.2012 18:35:05
## Version:	BeGaze 3.1.111
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	1005
## Reversed:	none
## [Run]
## Subject:	060612_1
## Description:	Run32
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(840;525)
## Calibration Point 1:	Position(420;105)
## Calibration Point 2:	Position(1512;262)
## Calibration Point 3:	Position(1260;945)
## Calibration Point 4:	Position(167;787)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## IView X Version:	2.7.13
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR
##
Time,Type,Trial,L POR X [px],L POR Y [px],R POR X [px],R POR Y [px],Stimulus
619715190,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
619723566,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
619731974,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
619740400,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
619748578,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
619756904,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
619765469,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
619773700,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
619781971,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
619790291,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
619798677,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
619806963,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
619815458,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
619823785,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
619832102,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
619840333,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
619848735,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
619857064,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
619865446,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
619873684,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
619882105,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
619890452,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
619898678,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
619907053,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
619915453,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
619923825,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
619932084,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
619940438,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
619949558,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
619957228,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
619965503,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
619973855,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
619982266,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
619990560,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
619998835,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620007238,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620015618,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620023939,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620032178,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620040579,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620049523,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620057222,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620065559,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620074000,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620082587,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620090597,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620098909,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620107311,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620116087,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620123983,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620132316,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620140747,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620307059,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620356855,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620406994,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620456913,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620506934,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620556913,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620606919,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620656977,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620707190,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620757018,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620807020,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620880013,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620888094,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620896440,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620904850,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620913076,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620921470,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620929834,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620938188,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620946504,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620954839,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620963165,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620971537,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620980319,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620988219,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
620996529,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621004796,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621013220,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621021607,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621029952,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621038278,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621046722,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621054961,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621063323,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621071535,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621080117,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621088313,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621096709,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621104960,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621113297,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621121693,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621130060,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621138334,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621147457,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621155072,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621163315,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621171715,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621180081,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621188461,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621196701,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621205144,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621213718,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621221849,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621230073,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621238447,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621247127,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621255204,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621263450,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621271851,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621280243,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621288466,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621296797,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621305264,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621313576,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621321844,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621330259,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621338589,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621347515,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621355201,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621363539,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621371934,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621380337,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621388589,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621396924,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621405547,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621413717,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621421943,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621430321,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621438704,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621447193,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621455368,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621463708,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621480392,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621488685,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621497070,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621505395,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
621513721,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
