## [BeGaze]
## Converted from:	C:\Users\Langcog Admin\Desktop\RefLook\Reflook 4\Reflook4 CDM data 0703-0719\071112_07-eye_data.idf
## Date:	11.07.2012 19:41:51
## Version:	BeGaze 3.1.134
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	4805
## Reversed:	none
## [Run]
## Subject:	071112_07
## Description:	Run61
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## IView X Version:	2.7.13
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR
##
Time,Type,Trial,L POR X [px],L POR Y [px],R POR X [px],R POR Y [px],Stimulus
5760411910,SMP,1,100.06,290.22,100.06,290.22,-
5760420256,SMP,1,101.38,285.75,101.38,285.75,-
5760428818,SMP,1,102.66,287.86,102.66,287.86,-
5760436913,SMP,1,101.62,285.55,101.62,285.55,-
5760445247,SMP,1,101.88,285.56,101.88,285.56,-
5760453646,SMP,1,104.22,288.60,104.22,288.60,-
5760462499,SMP,1,103.06,285.77,103.06,285.77,-
5760470292,SMP,1,105.83,280.86,105.83,280.86,-
5760478658,SMP,1,106.77,280.26,106.77,280.26,-
5760487047,SMP,1,104.64,287.37,104.64,287.37,-
5760495791,SMP,1,102.64,289.71,102.64,289.71,-
5760503665,SMP,1,104.66,283.93,104.66,283.93,-
5760511998,SMP,1,101.60,286.31,101.60,286.31,-
5760520383,SMP,1,101.80,280.02,101.80,280.02,-
5760528704,SMP,1,100.49,280.22,100.49,280.22,-
5760537035,SMP,1,99.94,279.83,99.94,279.83,-
5760545336,SMP,1,96.20,277.46,96.20,277.46,-
5760553612,SMP,1,96.53,277.47,96.53,277.47,-
5760562054,SMP,1,95.80,277.25,95.80,277.25,-
5760570406,SMP,1,95.59,275.02,95.59,275.02,-
5760578772,SMP,1,97.45,274.50,97.45,274.50,-
5760587001,SMP,1,95.44,270.24,95.44,270.24,-
5760595330,SMP,1,94.73,272.60,94.73,272.60,-
5760603793,SMP,1,94.35,268.93,94.35,268.93,-
5760612120,SMP,1,93.76,272.34,93.76,272.34,-
5760620379,SMP,1,95.35,270.37,95.35,270.37,-
5760628775,SMP,1,96.80,268.92,96.80,268.92,-
5760637152,SMP,1,96.67,266.78,96.67,266.78,-
5760645533,SMP,1,97.84,267.85,97.84,267.85,-
5760653732,SMP,1,96.32,265.60,96.32,265.60,-
5760662136,SMP,1,98.05,271.43,98.05,271.43,-
5760670551,SMP,1,97.11,267.65,97.11,267.65,-
5760678772,SMP,1,97.58,268.97,97.58,268.97,-
5760687107,SMP,1,100.85,270.33,100.85,270.33,-
5760695537,SMP,1,100.87,272.57,100.87,272.57,-
5760704287,SMP,1,100.44,273.13,100.44,273.13,-
5760712127,SMP,1,100.71,275.66,100.71,275.66,-
5760720577,SMP,1,100.78,271.01,100.78,271.01,-
5760728914,SMP,1,102.01,276.14,102.01,276.14,-
5760737269,SMP,1,104.15,279.95,104.15,279.95,-
5760745502,SMP,1,102.87,278.90,102.87,278.90,-
5760753902,SMP,1,104.88,280.66,104.88,280.66,-
5760762244,SMP,1,104.09,276.28,104.09,276.28,-
5760771032,SMP,1,108.50,287.86,108.50,287.86,-
5760778871,SMP,1,104.24,284.61,104.24,284.61,-
5760787265,SMP,1,108.48,284.74,108.48,284.74,-
5760795566,SMP,1,103.50,291.29,103.50,291.29,-
5760803982,SMP,1,107.69,285.78,107.69,285.78,-
5760812238,SMP,1,110.73,294.57,110.73,294.57,-
5760820645,SMP,1,107.24,293.22,107.24,293.22,-
5760829002,SMP,1,108.24,290.73,108.24,290.73,-
5760837303,SMP,1,111.78,295.09,111.78,295.09,-
5760845645,SMP,1,109.59,293.12,109.59,293.12,-
5760854020,SMP,1,115.30,295.56,115.30,295.56,-
5760862369,SMP,1,112.42,293.43,112.42,293.43,-
5760870668,SMP,1,219.67,291.46,219.67,291.46,-
5760879006,SMP,1,322.92,244.07,322.92,244.07,-
5760887388,SMP,1,448.05,206.40,448.05,206.40,-
5760895776,SMP,1,555.46,194.00,555.46,194.00,-
5760904399,SMP,1,561.21,190.17,561.21,190.17,-
5760912398,SMP,1,556.67,191.20,556.67,191.20,-
5760920747,SMP,1,565.14,184.37,565.14,184.37,-
5760929126,SMP,1,568.32,176.59,568.32,176.59,-
5760937434,SMP,1,567.97,173.49,567.97,173.49,-
5760945726,SMP,1,573.93,172.89,573.93,172.89,-
5760954106,SMP,1,573.31,173.20,573.31,173.20,-
5760962371,SMP,1,578.52,172.11,578.52,172.11,-
5760970982,SMP,1,579.84,168.85,579.84,168.85,-
5760979148,SMP,1,576.89,164.74,576.89,164.74,-
5760987494,SMP,1,578.72,157.70,578.72,157.70,-
5760995703,SMP,1,578.04,159.26,578.04,159.26,-
5761004128,SMP,1,578.86,157.30,578.86,157.30,-
5761012524,SMP,1,579.40,152.33,579.40,152.33,-
5761020901,SMP,1,578.67,153.25,578.67,153.25,-
5761029202,SMP,1,576.84,150.67,576.84,150.67,-
5761037561,SMP,1,577.11,144.60,577.11,144.60,-
5761045898,SMP,1,574.76,142.50,574.76,142.50,-
5761054234,SMP,1,574.04,137.89,574.04,137.89,-
5761062504,SMP,1,572.50,133.59,572.50,133.59,-
5761070912,SMP,1,571.37,132.45,571.37,132.45,-
5761079260,SMP,1,570.07,135.79,570.07,135.79,-
5761087483,SMP,1,567.46,124.77,567.46,124.77,-
5761095891,SMP,1,566.97,126.56,566.97,126.56,-
5761104280,SMP,1,563.03,123.76,563.03,123.76,-
5761112620,SMP,1,567.12,122.77,567.12,122.77,-
5761120972,SMP,1,561.25,119.80,561.25,119.80,-
5761129263,SMP,1,563.51,121.38,563.51,121.38,-
5761137800,SMP,1,562.53,120.30,562.53,120.30,-
5761145970,SMP,1,561.32,120.28,561.32,120.28,-
5761154242,SMP,1,561.25,119.87,561.25,119.87,-
5761162622,SMP,1,562.32,118.73,562.32,118.73,-
5761171032,SMP,1,561.70,118.25,561.70,118.25,-
5761179390,SMP,1,563.51,119.08,563.51,119.08,-
5761187637,SMP,1,564.68,115.90,564.68,115.90,-
5761195993,SMP,1,564.19,117.38,564.19,117.38,-
5761204420,SMP,1,565.03,115.73,565.03,115.73,-
5761212629,SMP,1,566.47,116.24,566.47,116.24,-
5761220977,SMP,1,567.25,116.69,567.25,116.69,-
5761229353,SMP,1,568.48,114.69,568.48,114.69,-
5761237762,SMP,1,567.65,113.12,567.65,113.12,-
5761245944,SMP,1,566.23,111.94,566.23,111.94,-
5761254357,SMP,1,565.59,111.59,565.59,111.59,-
5761262768,SMP,1,566.08,111.73,566.08,111.73,-
5761271149,SMP,1,564.62,110.07,564.62,110.07,-
5761279351,SMP,1,564.61,107.42,564.61,107.42,-
5761287733,SMP,1,566.26,106.47,566.26,106.47,-
5761296220,SMP,1,563.52,105.18,563.52,105.18,-
5761304511,SMP,1,565.27,109.23,565.27,109.23,-
5761312777,SMP,1,567.61,108.35,567.61,108.35,-
5761321090,SMP,1,564.80,106.09,564.80,106.09,-
5761329489,SMP,1,564.00,107.35,564.00,107.35,-
5761337982,SMP,1,563.02,110.57,563.02,110.57,-
5761346101,SMP,1,565.55,109.08,565.55,109.08,-
5761354487,SMP,1,568.80,105.74,568.80,105.74,-
5761362864,SMP,1,565.75,113.85,565.75,113.85,-
5761371123,SMP,1,566.72,113.28,566.72,113.28,-
5761379499,SMP,1,565.86,117.11,565.86,117.11,-
5761387848,SMP,1,567.94,119.01,567.94,119.01,-
5761396246,SMP,1,566.72,116.93,566.72,116.93,-
5761404534,SMP,1,565.39,112.77,565.39,112.77,-
5761412957,SMP,1,566.97,113.74,566.97,113.74,-
5761421271,SMP,1,567.39,120.48,567.39,120.48,-
5761429632,SMP,1,568.84,120.49,568.84,120.49,-
5761437961,SMP,1,564.14,120.87,564.14,120.87,-
5761446257,SMP,1,566.75,117.45,566.75,117.45,-
