## [BeGaze]
## Converted from:	C:\Users\Langcog Admin\Desktop\RefLook\Reflook 4\Reflook4 CDM data\062612_12-1-eye_data.idf
## Date:	27.06.2012 19:01:11
## Version:	BeGaze 3.1.111
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	2429
## Reversed:	none
## [Run]
## Subject:	062612_12
## Description:	Run88
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## IView X Version:	2.7.13
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR
##
Time,Type,Trial,L POR X [px],L POR Y [px],R POR X [px],R POR Y [px],Stimulus
4349138806,SMP,1,0.00,0.00,0.00,0.00,-
4349147187,SMP,1,0.00,0.00,0.00,0.00,-
4349155403,SMP,1,0.00,0.00,0.00,0.00,-
4349163795,SMP,1,0.00,0.00,0.00,0.00,-
4349172515,SMP,1,0.00,0.00,0.00,0.00,-
4349180380,SMP,1,0.00,0.00,0.00,0.00,-
4349188788,SMP,1,0.00,0.00,0.00,0.00,-
4349197174,SMP,1,0.00,0.00,0.00,0.00,-
4349205491,SMP,1,0.00,0.00,0.00,0.00,-
4349213724,SMP,1,0.00,0.00,0.00,0.00,-
4349222161,SMP,1,0.00,0.00,0.00,0.00,-
4349230570,SMP,1,0.00,0.00,0.00,0.00,-
4349238876,SMP,1,0.00,0.00,0.00,0.00,-
4349247111,SMP,1,0.00,0.00,0.00,0.00,-
4349255533,SMP,1,0.00,0.00,0.00,0.00,-
4349263844,SMP,1,0.00,0.00,0.00,0.00,-
4349272287,SMP,1,0.00,0.00,0.00,0.00,-
4349280546,SMP,1,0.00,0.00,0.00,0.00,-
4349288804,SMP,1,0.00,0.00,0.00,0.00,-
4349297289,SMP,1,0.00,0.00,0.00,0.00,-
4349305495,SMP,1,0.00,0.00,0.00,0.00,-
4349313901,SMP,1,0.00,0.00,0.00,0.00,-
4349322204,SMP,1,0.00,0.00,0.00,0.00,-
4349330654,SMP,1,0.00,0.00,0.00,0.00,-
4349338908,SMP,1,0.00,0.00,0.00,0.00,-
4349347322,SMP,1,0.00,0.00,0.00,0.00,-
4349513612,SMP,1,0.00,0.00,0.00,0.00,-
4349563520,SMP,1,0.00,0.00,0.00,0.00,-
4349613493,SMP,1,0.00,0.00,0.00,0.00,-
4349664309,SMP,1,0.00,0.00,0.00,0.00,-
4349713453,SMP,1,0.00,0.00,0.00,0.00,-
4349763614,SMP,1,0.00,0.00,0.00,0.00,-
4349813602,SMP,1,0.00,0.00,0.00,0.00,-
4349863775,SMP,1,0.00,0.00,0.00,0.00,-
4349913641,SMP,1,0.00,0.00,0.00,0.00,-
4349963688,SMP,1,0.00,0.00,0.00,0.00,-
4350013629,SMP,1,0.00,0.00,0.00,0.00,-
4350063858,SMP,1,0.00,0.00,0.00,0.00,-
4350186733,SMP,1,0.00,0.00,0.00,0.00,-
4350194764,SMP,1,0.00,0.00,0.00,0.00,-
4350203116,SMP,1,0.00,0.00,0.00,0.00,-
4350211433,SMP,1,0.00,0.00,0.00,0.00,-
4350219759,SMP,1,0.00,0.00,0.00,0.00,-
4350228163,SMP,1,0.00,0.00,0.00,0.00,-
4350236540,SMP,1,0.00,0.00,0.00,0.00,-
4350244710,SMP,1,0.00,0.00,0.00,0.00,-
4350253126,SMP,1,0.00,0.00,0.00,0.00,-
4350261484,SMP,1,0.00,0.00,0.00,0.00,-
4350269729,SMP,1,0.00,0.00,0.00,0.00,-
4350278207,SMP,1,0.00,0.00,0.00,0.00,-
4350286458,SMP,1,0.00,0.00,0.00,0.00,-
4350294867,SMP,1,0.00,0.00,0.00,0.00,-
4350303153,SMP,1,0.00,0.00,0.00,0.00,-
4350311475,SMP,1,0.00,0.00,0.00,0.00,-
4350319891,SMP,1,0.00,0.00,0.00,0.00,-
4350328261,SMP,1,0.00,0.00,0.00,0.00,-
4350336638,SMP,1,0.00,0.00,0.00,0.00,-
4350344869,SMP,1,0.00,0.00,0.00,0.00,-
4350353208,SMP,1,0.00,0.00,0.00,0.00,-
4350361610,SMP,1,0.00,0.00,0.00,0.00,-
4350369881,SMP,1,0.00,0.00,0.00,0.00,-
4350378294,SMP,1,0.00,0.00,0.00,0.00,-
4350386547,SMP,1,0.00,0.00,0.00,0.00,-
4350394981,SMP,1,0.00,0.00,0.00,0.00,-
4350403241,SMP,1,0.00,0.00,0.00,0.00,-
4350411584,SMP,1,0.00,0.00,0.00,0.00,-
4350419964,SMP,1,0.00,0.00,0.00,0.00,-
4350428262,SMP,1,0.00,0.00,0.00,0.00,-
4350436722,SMP,1,0.00,0.00,0.00,0.00,-
4350445008,SMP,1,0.00,0.00,0.00,0.00,-
4350453367,SMP,1,0.00,0.00,0.00,0.00,-
4350461630,SMP,1,0.00,0.00,0.00,0.00,-
4350470014,SMP,1,0.00,0.00,0.00,0.00,-
4350636497,SMP,1,0.00,0.00,0.00,0.00,-
4350686099,SMP,1,0.00,0.00,0.00,0.00,-
4350736459,SMP,1,0.00,0.00,0.00,0.00,-
4350786312,SMP,1,0.00,0.00,0.00,0.00,-
4350836264,SMP,1,0.00,0.00,0.00,0.00,-
4350909232,SMP,1,0.00,0.00,0.00,0.00,-
4350917249,SMP,1,0.00,0.00,0.00,0.00,-
4350925629,SMP,1,0.00,0.00,0.00,0.00,-
4350934009,SMP,1,0.00,0.00,0.00,0.00,-
4350942332,SMP,1,0.00,0.00,0.00,0.00,-
4350950549,SMP,1,0.00,0.00,0.00,0.00,-
4350958948,SMP,1,0.00,0.00,0.00,0.00,-
4350967519,SMP,1,0.00,0.00,0.00,0.00,-
4350975633,SMP,1,0.00,0.00,0.00,0.00,-
4350983984,SMP,1,0.00,0.00,0.00,0.00,-
4350992363,SMP,1,0.00,0.00,0.00,0.00,-
4351000737,SMP,1,0.00,0.00,0.00,0.00,-
4351008972,SMP,1,0.00,0.00,0.00,0.00,-
4351017333,SMP,1,0.00,0.00,0.00,0.00,-
4351025685,SMP,1,0.00,0.00,0.00,0.00,-
4351034124,SMP,1,0.00,0.00,0.00,0.00,-
4351042341,SMP,1,0.00,0.00,0.00,0.00,-
4351050743,SMP,1,0.00,0.00,0.00,0.00,-
4351059117,SMP,1,0.00,0.00,0.00,0.00,-
4351067482,SMP,1,0.00,0.00,0.00,0.00,-
4351075750,SMP,1,0.00,0.00,0.00,0.00,-
4351084043,SMP,1,0.00,0.00,0.00,0.00,-
4351092471,SMP,1,0.00,0.00,0.00,0.00,-
4351100966,SMP,1,0.00,0.00,0.00,0.00,-
4351109128,SMP,1,0.00,0.00,0.00,0.00,-
4351117451,SMP,1,0.00,0.00,0.00,0.00,-
4351125795,SMP,1,0.00,0.00,0.00,0.00,-
4351134101,SMP,1,0.00,0.00,0.00,0.00,-
4351142487,SMP,1,0.00,0.00,0.00,0.00,-
4351150827,SMP,1,0.00,0.00,0.00,0.00,-
4351159220,SMP,1,0.00,0.00,0.00,0.00,-
4351167769,SMP,1,0.00,0.00,0.00,0.00,-
4351175854,SMP,1,0.00,0.00,0.00,0.00,-
4351184252,SMP,1,0.00,0.00,0.00,0.00,-
4351192608,SMP,1,0.00,0.00,0.00,0.00,-
4351200858,SMP,1,0.00,0.00,0.00,0.00,-
4351209242,SMP,1,0.00,0.00,0.00,0.00,-
4351217593,SMP,1,0.00,0.00,0.00,0.00,-
4351225859,SMP,1,0.00,0.00,0.00,0.00,-
4351234259,SMP,1,0.00,0.00,0.00,0.00,-
4351242636,SMP,1,0.00,0.00,0.00,0.00,-
4351408961,SMP,1,0.00,0.00,0.00,0.00,-
4351458851,SMP,1,0.00,0.00,0.00,0.00,-
4351508849,SMP,1,0.00,0.00,0.00,0.00,-
4351558865,SMP,1,0.00,0.00,0.00,0.00,-
4351608916,SMP,1,0.00,0.00,0.00,0.00,-
4351658833,SMP,1,0.00,0.00,0.00,0.00,-
4351708839,SMP,1,0.00,0.00,0.00,0.00,-
4351758897,SMP,1,0.00,0.00,0.00,0.00,-
4351808920,SMP,1,0.00,0.00,0.00,0.00,-
4351881835,SMP,1,0.00,0.00,0.00,0.00,-
4351890130,SMP,1,0.00,0.00,0.00,0.00,-
4351898346,SMP,1,0.00,0.00,0.00,0.00,-
4351906615,SMP,1,0.00,0.00,0.00,0.00,-
4351914958,SMP,1,0.00,0.00,0.00,0.00,-
4351923264,SMP,1,0.00,0.00,0.00,0.00,-
4351931651,SMP,1,0.00,0.00,0.00,0.00,-
4351940053,SMP,1,0.00,0.00,0.00,0.00,-
4351948326,SMP,1,0.00,0.00,0.00,0.00,-
4351956682,SMP,1,0.00,0.00,0.00,0.00,-
4351965030,SMP,1,0.00,0.00,0.00,0.00,-
4351973357,SMP,1,0.00,0.00,0.00,0.00,-
4351981684,SMP,1,0.00,0.00,0.00,0.00,-
4351990066,SMP,1,0.00,0.00,0.00,0.00,-
4351998343,SMP,1,0.00,0.00,0.00,0.00,-
4352006725,SMP,1,0.00,0.00,0.00,0.00,-
4352015040,SMP,1,0.00,0.00,0.00,0.00,-
4352023475,SMP,1,0.00,0.00,0.00,0.00,-
4352031713,SMP,1,0.00,0.00,0.00,0.00,-
4352040100,SMP,1,0.00,0.00,0.00,0.00,-
4352048381,SMP,1,0.00,0.00,0.00,0.00,-
4352056856,SMP,1,0.00,0.00,0.00,0.00,-
4352065078,SMP,1,0.00,0.00,0.00,0.00,-
4352073478,SMP,1,0.00,0.00,0.00,0.00,-
4352081840,SMP,1,0.00,0.00,0.00,0.00,-
4352090193,SMP,1,0.00,0.00,0.00,0.00,-
4352098417,SMP,1,0.00,0.00,0.00,0.00,-
4352106865,SMP,1,0.00,0.00,0.00,0.00,-
4352115155,SMP,1,0.00,0.00,0.00,0.00,-
4352123558,SMP,1,0.00,0.00,0.00,0.00,-
4352131813,SMP,1,0.00,0.00,0.00,0.00,-
4352140262,SMP,1,0.00,0.00,0.00,0.00,-
4352148600,SMP,1,0.00,0.00,0.00,0.00,-
4352156806,SMP,1,0.00,0.00,0.00,0.00,-
4352165129,SMP,1,0.00,0.00,0.00,0.00,-
4352173629,SMP,1,0.00,0.00,0.00,0.00,-
4352181979,SMP,1,0.00,0.00,0.00,0.00,-
4352190198,SMP,1,0.00,0.00,0.00,0.00,-
4352198515,SMP,1,0.00,0.00,0.00,0.00,-
4352206997,SMP,1,0.00,0.00,0.00,0.00,-
4352215359,SMP,1,0.00,0.00,0.00,0.00,-
4352381658,SMP,1,0.00,0.00,0.00,0.00,-
4352431434,SMP,1,0.00,0.00,0.00,0.00,-
