## [BeGaze]
## Converted from:	C:\Users\Langcog Admin\Desktop\RefLook\Reflook 4\Reflook4 CDM data 0813-0816\081512_06-eye_data.idf
## Date:	15.08.2012 18:18:31
## Version:	BeGaze 3.1.134
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	6718
## Reversed:	none
## [Run]
## Subject:	081512_06
## Description:	Run31
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## IView X Version:	2.7.13
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR
##
Time,Type,Trial,L POR X [px],L POR Y [px],R POR X [px],R POR Y [px],Stimulus
3923105702,SMP,1,0.00,0.00,0.00,0.00,elmo_sky_intro1.avi
3923155886,SMP,1,0.00,0.00,0.00,0.00,elmo_sky_intro1.avi
3923205629,SMP,1,0.00,0.00,0.00,0.00,elmo_sky_intro1.avi
3923255558,SMP,1,0.00,0.00,0.00,0.00,elmo_sky_intro1.avi
3923305832,SMP,1,0.00,0.00,0.00,0.00,elmo_sky_intro1.avi
3923355681,SMP,1,0.00,0.00,0.00,0.00,elmo_sky_intro1.avi
3923405715,SMP,1,0.00,0.00,0.00,0.00,elmo_sky_intro1.avi
3923455670,SMP,1,0.00,0.00,0.00,0.00,elmo_sky_intro1.avi
3923505747,SMP,1,0.00,0.00,0.00,0.00,elmo_sky_intro1.avi
3923555897,SMP,1,0.00,0.00,0.00,0.00,elmo_sky_intro1.avi
3923605803,SMP,1,0.00,0.00,0.00,0.00,elmo_sky_intro1.avi
3923655803,SMP,1,0.00,0.00,0.00,0.00,elmo_sky_intro1.avi
3923706089,SMP,1,0.00,0.00,0.00,0.00,elmo_sky_intro1.avi
3923756104,SMP,1,0.00,0.00,0.00,0.00,elmo_sky_intro1.avi
3923805966,SMP,1,0.00,0.00,0.00,0.00,elmo_sky_intro1.avi
3923855942,SMP,1,0.00,0.00,0.00,0.00,elmo_sky_intro1.avi
3923905904,SMP,1,0.00,0.00,0.00,0.00,elmo_sky_intro1.avi
3923955973,SMP,1,0.00,0.00,0.00,0.00,elmo_sky_intro1.avi
3924006145,SMP,1,0.00,0.00,0.00,0.00,elmo_sky_intro1.avi
3924056040,SMP,1,0.00,0.00,0.00,0.00,elmo_sky_intro1.avi
3924106105,SMP,1,0.00,0.00,0.00,0.00,elmo_sky_intro1.avi
3924156231,SMP,1,0.00,0.00,0.00,0.00,elmo_sky_intro1.avi
3924206189,SMP,1,0.00,0.00,0.00,0.00,elmo_sky_intro1.avi
3924256045,SMP,1,0.00,0.00,0.00,0.00,elmo_sky_intro1.avi
3924306204,SMP,1,0.00,0.00,0.00,0.00,elmo_sky_intro1.avi
3924356205,SMP,1,0.00,0.00,0.00,0.00,elmo_sky_intro1.avi
3924406204,SMP,1,0.00,0.00,0.00,0.00,elmo_sky_intro1.avi
3924456137,SMP,1,0.00,0.00,0.00,0.00,elmo_sky_intro1.avi
3924506499,SMP,1,0.00,0.00,0.00,0.00,elmo_sky_intro1.avi
3924556474,SMP,1,0.00,0.00,0.00,0.00,elmo_sky_intro1.avi
3924606324,SMP,1,0.00,0.00,0.00,0.00,elmo_sky_intro1.avi
3924656287,SMP,1,0.00,0.00,0.00,0.00,elmo_sky_intro1.avi
3924706274,SMP,1,0.00,0.00,0.00,0.00,elmo_sky_intro1.avi
3924756314,SMP,1,0.00,0.00,0.00,0.00,elmo_sky_intro1.avi
3924806450,SMP,1,0.00,0.00,0.00,0.00,elmo_sky_intro1.avi
3924856406,SMP,1,0.00,0.00,0.00,0.00,elmo_sky_intro1.avi
3924929272,SMP,1,830.44,577.43,830.44,577.43,elmo_sky_intro1.avi
3924937433,SMP,1,830.00,641.49,830.00,641.49,elmo_sky_intro1.avi
3924945825,SMP,1,826.50,637.36,826.50,637.36,elmo_sky_intro1.avi
3924954189,SMP,1,834.44,623.11,834.44,623.11,elmo_sky_intro1.avi
3924962436,SMP,1,831.96,613.25,831.96,613.25,elmo_sky_intro1.avi
3924970834,SMP,1,835.43,629.02,835.43,629.02,elmo_sky_intro1.avi
3924995823,SMP,1,0.00,0.00,0.00,0.00,elmo_sky_intro1.avi
3925004168,SMP,1,1495.81,1.77,1495.81,1.77,elmo_sky_intro1.avi
3925012557,SMP,1,1368.52,37.70,1368.52,37.70,elmo_sky_intro1.avi
3925020922,SMP,1,1642.43,183.46,1642.43,183.46,elmo_sky_intro1.avi
3925029157,SMP,1,528.64,174.87,528.64,174.87,elmo_sky_intro1.avi
3925037554,SMP,1,1476.11,371.22,1476.11,371.22,elmo_sky_intro1.avi
3925045927,SMP,1,1769.79,174.99,1769.79,174.99,elmo_sky_intro1.avi
3925054152,SMP,1,1152.26,667.11,1152.26,667.11,elmo_sky_intro1.avi
3925062524,SMP,1,543.53,375.42,543.53,375.42,elmo_sky_intro1.avi
3925070941,SMP,1,833.07,641.90,833.07,641.90,elmo_sky_intro1.avi
3925079779,SMP,1,827.63,654.05,827.63,654.05,elmo_sky_intro1.avi
3925087544,SMP,1,831.76,659.57,831.76,659.57,elmo_sky_intro1.avi
3925095935,SMP,1,834.23,640.43,834.23,640.43,elmo_sky_intro1.avi
3925104278,SMP,1,834.47,640.08,834.47,640.08,elmo_sky_intro1.avi
3925112998,SMP,1,847.13,631.17,847.13,631.17,elmo_sky_intro1.avi
3925120951,SMP,1,836.91,651.06,836.91,651.06,elmo_sky_intro1.avi
3925129310,SMP,1,838.16,648.26,838.16,648.26,elmo_sky_intro1.avi
3925137636,SMP,1,843.60,627.32,843.60,627.32,elmo_sky_intro1.avi
3925146145,SMP,1,842.07,637.87,842.07,637.87,elmo_sky_intro1.avi
3925154318,SMP,1,840.61,639.02,840.61,639.02,elmo_sky_intro1.avi
3925162686,SMP,1,844.24,638.03,844.24,638.03,elmo_sky_intro1.avi
3925170991,SMP,1,848.99,628.30,848.99,628.30,elmo_sky_intro1.avi
3925179290,SMP,1,848.96,624.81,848.96,624.81,elmo_sky_intro1.avi
3925187643,SMP,1,846.29,643.94,846.29,643.94,elmo_sky_intro1.avi
3925196058,SMP,1,850.99,636.33,850.99,636.33,elmo_sky_intro1.avi
3925204409,SMP,1,849.56,623.61,849.56,623.61,elmo_sky_intro1.avi
3925213397,SMP,1,847.89,634.79,847.89,634.79,elmo_sky_intro1.avi
3925221004,SMP,1,848.46,625.18,848.46,625.18,elmo_sky_intro1.avi
3925229425,SMP,1,814.62,577.01,814.62,577.01,elmo_sky_intro1.avi
3925237776,SMP,1,800.45,521.38,800.45,521.38,elmo_sky_intro1.avi
3925246581,SMP,1,784.08,468.05,784.08,468.05,elmo_sky_intro1.avi
3925254430,SMP,1,765.31,458.83,765.31,458.83,elmo_sky_intro1.avi
3925262768,SMP,1,774.17,459.16,774.17,459.16,elmo_sky_intro1.avi
3925271143,SMP,1,772.54,457.35,772.54,457.35,elmo_sky_intro1.avi
3925279558,SMP,1,771.27,446.79,771.27,446.79,elmo_sky_intro1.avi
3925287814,SMP,1,770.03,453.87,770.03,453.87,elmo_sky_intro1.avi
3925296149,SMP,1,767.15,448.44,767.15,448.44,elmo_sky_intro1.avi
3925304415,SMP,1,770.27,448.57,770.27,448.57,elmo_sky_intro1.avi
3925312797,SMP,1,767.85,445.50,767.85,445.50,elmo_sky_intro1.avi
3925321178,SMP,1,768.86,443.28,768.86,443.28,elmo_sky_intro1.avi
3925329520,SMP,1,765.67,440.52,765.67,440.52,elmo_sky_intro1.avi
3925337822,SMP,1,762.65,438.85,762.65,438.85,elmo_sky_intro1.avi
3925346192,SMP,1,764.48,437.06,764.48,437.06,elmo_sky_intro1.avi
3925354540,SMP,1,762.80,436.02,762.80,436.02,elmo_sky_intro1.avi
3925363074,SMP,1,765.33,437.99,765.33,437.99,elmo_sky_intro1.avi
3925371140,SMP,1,761.06,440.17,761.06,440.17,elmo_sky_intro1.avi
3925380028,SMP,1,760.69,436.70,760.69,436.70,elmo_sky_intro1.avi
3925387923,SMP,1,759.10,435.39,759.10,435.39,elmo_sky_intro1.avi
3925396255,SMP,1,759.36,433.65,759.36,433.65,elmo_sky_intro1.avi
3925404548,SMP,1,762.08,434.89,762.08,434.89,elmo_sky_intro1.avi
3925412915,SMP,1,759.79,433.84,759.79,433.84,elmo_sky_intro1.avi
3925421231,SMP,1,759.44,435.80,759.44,435.80,elmo_sky_intro1.avi
3925429509,SMP,1,761.32,434.50,761.32,434.50,elmo_sky_intro1.avi
3925437908,SMP,1,761.25,435.88,761.25,435.88,elmo_sky_intro1.avi
3925446348,SMP,1,760.56,436.15,760.56,436.15,elmo_sky_intro1.avi
3925454661,SMP,1,758.94,434.79,758.94,434.79,elmo_sky_intro1.avi
3925462964,SMP,1,760.56,432.47,760.56,432.47,elmo_sky_intro1.avi
3925471304,SMP,1,759.26,433.74,759.26,433.74,elmo_sky_intro1.avi
3925479724,SMP,1,759.55,435.36,759.55,435.36,elmo_sky_intro1.avi
3925488072,SMP,1,760.34,432.85,760.34,432.85,elmo_sky_intro1.avi
3925496269,SMP,1,759.92,431.10,759.92,431.10,elmo_sky_intro1.avi
3925504645,SMP,1,759.95,432.75,759.95,432.75,elmo_sky_intro1.avi
3925513416,SMP,1,759.92,429.62,759.92,429.62,elmo_sky_intro1.avi
3925521417,SMP,1,758.81,430.29,758.81,430.29,elmo_sky_intro1.avi
3925529643,SMP,1,758.64,430.59,758.64,430.59,elmo_sky_intro1.avi
3925538031,SMP,1,757.64,428.57,757.64,428.57,elmo_sky_intro1.avi
3925546454,SMP,1,758.49,428.77,758.49,428.77,elmo_sky_intro1.avi
3925554791,SMP,1,757.83,430.82,757.83,430.82,elmo_sky_intro1.avi
3925563018,SMP,1,757.18,429.45,757.18,429.45,elmo_sky_intro1.avi
3925571386,SMP,1,758.08,430.03,758.08,430.03,elmo_sky_intro1.avi
3925579830,SMP,1,758.18,426.83,758.18,426.83,elmo_sky_intro1.avi
3925588117,SMP,1,756.42,425.65,756.42,425.65,elmo_sky_intro1.avi
3925596408,SMP,1,757.36,428.27,757.36,428.27,elmo_sky_intro1.avi
3925604792,SMP,1,758.43,429.84,758.43,429.84,elmo_sky_intro1.avi
3925613777,SMP,1,761.29,428.18,761.29,428.18,elmo_sky_intro1.avi
