## [BeGaze]
## Converted from:	C:\Users\Langcog Admin\Desktop\RefLook\Reflook 4\Reflook4 CDM data\062812_08-eye_data.idf
## Date:	28.06.2012 21:38:53
## Version:	BeGaze 3.1.111
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	2932
## Reversed:	none
## [Run]
## Subject:	062812_08
## Description:	Run69
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## IView X Version:	2.7.13
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR
##
Time,Type,Trial,L POR X [px],L POR Y [px],R POR X [px],R POR Y [px],Stimulus
5698443086,SMP,1,0.00,0.00,0.00,0.00,-
5698493691,SMP,1,0.00,0.00,0.00,0.00,-
5698543110,SMP,1,0.00,0.00,0.00,0.00,-
5698593210,SMP,1,0.00,0.00,0.00,0.00,-
5698643250,SMP,1,0.00,0.00,0.00,0.00,-
5698693227,SMP,1,0.00,0.00,0.00,0.00,-
5698743236,SMP,1,0.00,0.00,0.00,0.00,-
5698793327,SMP,1,0.00,0.00,0.00,0.00,-
5698843490,SMP,1,0.00,0.00,0.00,0.00,-
5698893377,SMP,1,0.00,0.00,0.00,0.00,-
5698943381,SMP,1,0.00,0.00,0.00,0.00,-
5698993354,SMP,1,0.00,0.00,0.00,0.00,-
5699043371,SMP,1,0.00,0.00,0.00,0.00,-
5699093468,SMP,1,0.00,0.00,0.00,0.00,-
5699143415,SMP,1,0.00,0.00,0.00,0.00,-
5699193521,SMP,1,0.00,0.00,0.00,0.00,-
5699243673,SMP,1,0.00,0.00,0.00,0.00,-
5699293490,SMP,1,0.00,0.00,0.00,0.00,-
5699343592,SMP,1,0.00,0.00,0.00,0.00,-
5699393629,SMP,1,0.00,0.00,0.00,0.00,-
5699443597,SMP,1,0.00,0.00,0.00,0.00,-
5699493803,SMP,1,0.00,0.00,0.00,0.00,-
5699543779,SMP,1,0.00,0.00,0.00,0.00,-
5699616606,SMP,1,1073.73,229.67,1073.73,229.67,-
5699624751,SMP,1,1148.72,11.85,1148.72,11.85,-
5699632935,SMP,1,1208.72,202.76,1208.72,202.76,-
5699641387,SMP,1,1250.34,223.14,1250.34,223.14,-
5699649772,SMP,1,1168.34,118.40,1168.34,118.40,-
5699658090,SMP,1,1153.48,167.86,1153.48,167.86,-
5699666319,SMP,1,0.00,2.99,0.00,2.99,-
5699674754,SMP,1,0.00,2.86,0.00,2.86,-
5699683059,SMP,1,1170.86,165.62,1170.86,165.62,-
5699691482,SMP,1,1152.26,193.01,1152.26,193.01,-
5699699717,SMP,1,983.52,76.46,983.52,76.46,-
5699708114,SMP,1,1109.25,49.08,1109.25,49.08,-
5699716460,SMP,1,0.00,4.72,0.00,4.72,-
5699724838,SMP,1,0.00,3.60,0.00,3.60,-
5699733192,SMP,1,589.74,1088.91,589.74,1088.91,-
5699741492,SMP,1,686.56,1004.01,686.56,1004.01,-
5699749844,SMP,1,603.50,930.39,603.50,930.39,-
5699758084,SMP,1,631.30,850.62,631.30,850.62,-
5699766429,SMP,1,732.79,769.60,732.79,769.60,-
5699774875,SMP,1,741.09,691.83,741.09,691.83,-
5699783227,SMP,1,812.15,632.92,812.15,632.92,-
5699791455,SMP,1,770.63,531.68,770.63,531.68,-
5699799827,SMP,1,820.34,363.40,820.34,363.40,-
5699808231,SMP,1,784.53,249.84,784.53,249.84,-
5699816658,SMP,1,893.44,237.71,893.44,237.71,-
5699824845,SMP,1,0.00,0.00,0.00,0.00,-
5699833188,SMP,1,0.00,0.00,0.00,0.00,-
5699841609,SMP,1,0.00,0.00,0.00,0.00,-
5699858234,SMP,1,0.00,0.00,0.00,0.00,-
5699866603,SMP,1,0.00,0.00,0.00,0.00,-
5699875234,SMP,1,0.00,0.00,0.00,0.00,-
5699883245,SMP,1,0.00,0.00,0.00,0.00,-
5699891618,SMP,1,0.00,0.00,0.00,0.00,-
5699899960,SMP,1,0.00,0.00,0.00,0.00,-
5699908374,SMP,1,0.00,0.00,0.00,0.00,-
5699916583,SMP,1,0.00,0.00,0.00,0.00,-
5699925107,SMP,1,0.00,0.00,0.00,0.00,-
5699933353,SMP,1,0.00,0.00,0.00,0.00,-
5699941768,SMP,1,0.00,0.00,0.00,0.00,-
5699949975,SMP,1,0.00,0.00,0.00,0.00,-
5699958370,SMP,1,0.00,0.00,0.00,0.00,-
5699966934,SMP,1,0.00,0.00,0.00,0.00,-
5699975239,SMP,1,0.00,0.00,0.00,0.00,-
5699983338,SMP,1,0.00,0.00,0.00,0.00,-
5699991713,SMP,1,0.00,0.00,0.00,0.00,-
5700000102,SMP,1,0.00,0.00,0.00,0.00,-
5700008400,SMP,1,0.00,0.00,0.00,0.00,-
5700016748,SMP,1,0.00,0.00,0.00,0.00,-
5700025064,SMP,1,0.00,0.00,0.00,0.00,-
5700033444,SMP,1,0.00,0.00,0.00,0.00,-
5700041739,SMP,1,0.00,0.00,0.00,0.00,-
5700050090,SMP,1,0.00,0.00,0.00,0.00,-
5700058467,SMP,1,0.00,0.00,0.00,0.00,-
5700066835,SMP,1,0.00,0.00,0.00,0.00,-
5700075194,SMP,1,0.00,0.00,0.00,0.00,-
5700083440,SMP,1,0.00,0.00,0.00,0.00,-
5700091852,SMP,1,0.00,0.00,0.00,0.00,-
5700100209,SMP,1,0.00,0.00,0.00,0.00,-
5700108496,SMP,1,0.00,0.00,0.00,0.00,-
5700116828,SMP,1,0.00,0.00,0.00,0.00,-
5700125265,SMP,1,0.00,0.00,0.00,0.00,-
5700133599,SMP,1,0.00,0.00,0.00,0.00,-
5700141872,SMP,1,0.00,0.00,0.00,0.00,-
5700150202,SMP,1,0.00,0.00,0.00,0.00,-
5700158560,SMP,1,0.00,0.00,0.00,0.00,-
5700166835,SMP,1,0.00,0.00,0.00,0.00,-
5700175292,SMP,1,0.00,0.00,0.00,0.00,-
5700183646,SMP,1,0.00,0.00,0.00,0.00,-
5700192006,SMP,1,0.00,0.00,0.00,0.00,-
5700200189,SMP,1,0.00,0.00,0.00,0.00,-
5700208618,SMP,1,0.00,0.00,0.00,0.00,-
