## [BeGaze]
## Converted from:	C:\Users\Langcog Admin\Desktop\RefLook\Reflook 4\Reflook4 CDM data 0703-0719\071912_05-eye_data.idf
## Date:	19.07.2012 19:48:59
## Version:	BeGaze 3.1.134
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	931
## Reversed:	none
## [Run]
## Subject:	071912_05-eye_data
## Description:	Run130
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## IView X Version:	2.7.13
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR
##
Time,Type,Trial,L POR X [px],L POR Y [px],R POR X [px],R POR Y [px],Stimulus
9417965508,SMP,1,0.00,0.00,0.00,0.00,-
9417973904,SMP,1,0.00,0.00,0.00,0.00,-
9417982276,SMP,1,0.00,0.00,0.00,0.00,-
9417990560,SMP,1,0.00,0.00,0.00,0.00,-
9417999083,SMP,1,0.00,0.00,0.00,0.00,-
9418007310,SMP,1,0.00,0.00,0.00,0.00,-
9418015613,SMP,1,0.00,0.00,0.00,0.00,-
9418023913,SMP,1,0.00,0.00,0.00,0.00,-
9418032273,SMP,1,0.00,0.00,0.00,0.00,-
9418040678,SMP,1,0.00,0.00,0.00,0.00,-
9418048996,SMP,1,0.00,0.00,0.00,0.00,-
9418057290,SMP,1,0.00,0.00,0.00,0.00,-
9418065666,SMP,1,0.00,0.00,0.00,0.00,-
9418074038,SMP,1,0.00,0.00,0.00,0.00,-
9418082387,SMP,1,0.00,0.00,0.00,0.00,-
9418090715,SMP,1,0.00,0.00,0.00,0.00,-
9418099061,SMP,1,0.00,0.00,0.00,0.00,-
9418107434,SMP,1,0.00,0.00,0.00,0.00,-
9418115675,SMP,1,0.00,0.00,0.00,0.00,-
9418123968,SMP,1,0.00,0.00,0.00,0.00,-
9418132414,SMP,1,0.00,0.00,0.00,0.00,-
9418140825,SMP,1,0.00,0.00,0.00,0.00,-
9418149022,SMP,1,0.00,0.00,0.00,0.00,-
9418157417,SMP,1,0.00,0.00,0.00,0.00,-
9418165787,SMP,1,0.00,0.00,0.00,0.00,-
9418174403,SMP,1,0.00,0.00,0.00,0.00,-
9418182427,SMP,1,0.00,0.00,0.00,0.00,-
9418190766,SMP,1,0.00,0.00,0.00,0.00,-
