## [BeGaze]
## Converted from:	C:\Users\Langcog Admin\Desktop\RefLook\Reflook 4\Reflook4 CDM data 0703-0719\071212_04-eye_data.idf
## Date:	12.07.2012 18:28:24
## Version:	BeGaze 3.1.134
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	3617
## Reversed:	none
## [Run]
## Subject:	071212_04
## Description:	Run72
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## IView X Version:	2.7.13
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR
##
Time,Type,Trial,L POR X [px],L POR Y [px],R POR X [px],R POR Y [px],Stimulus
4745838401,SMP,1,0.00,0.00,0.00,0.00,-
4745888291,SMP,1,0.00,0.00,0.00,0.00,-
4745938265,SMP,1,0.00,0.00,0.00,0.00,-
4745988407,SMP,1,0.00,0.00,0.00,0.00,-
4746038332,SMP,1,0.00,0.00,0.00,0.00,-
4746088442,SMP,1,0.00,0.00,0.00,0.00,-
4746138432,SMP,1,0.00,0.00,0.00,0.00,-
4746188463,SMP,1,0.00,0.00,0.00,0.00,-
4746238407,SMP,1,0.00,0.00,0.00,0.00,-
4746288489,SMP,1,0.00,0.00,0.00,0.00,-
4746338622,SMP,1,0.00,0.00,0.00,0.00,-
4746389189,SMP,1,0.00,0.00,0.00,0.00,-
4746438529,SMP,1,0.00,0.00,0.00,0.00,-
4746488618,SMP,1,0.00,0.00,0.00,0.00,-
4746538556,SMP,1,0.00,0.00,0.00,0.00,-
4746588651,SMP,1,0.00,0.00,0.00,0.00,-
4746638649,SMP,1,0.00,0.00,0.00,0.00,-
4746688724,SMP,1,0.00,0.00,0.00,0.00,-
4746738915,SMP,1,0.00,0.00,0.00,0.00,-
4746788845,SMP,1,0.00,0.00,0.00,0.00,-
4746838658,SMP,1,0.00,0.00,0.00,0.00,-
4746888801,SMP,1,0.00,0.00,0.00,0.00,-
4746938788,SMP,1,0.00,0.00,0.00,0.00,-
4746988797,SMP,1,0.00,0.00,0.00,0.00,-
4747038796,SMP,1,0.00,0.00,0.00,0.00,-
4747088926,SMP,1,0.00,0.00,0.00,0.00,-
4747139072,SMP,1,0.00,0.00,0.00,0.00,-
4747188936,SMP,1,0.00,0.00,0.00,0.00,-
