## [BeGaze]
## Converted from:	C:\Users\Langcog Admin\Desktop\RefLook\Reflook 4\Reflook4 CDM data 0703-0719\071812_17-eye_data.idf
## Date:	18.07.2012 22:37:24
## Version:	BeGaze 3.1.134
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	1703
## Reversed:	none
## [Run]
## Subject:	071812_17
## Description:	Run123
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## IView X Version:	2.7.13
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR
##
Time,Type,Trial,L POR X [px],L POR Y [px],R POR X [px],R POR Y [px],Stimulus
18307376340,SMP,1,0.00,0.00,0.00,0.00,-
18307384714,SMP,1,0.00,0.00,0.00,0.00,-
18307392948,SMP,1,0.00,0.00,0.00,0.00,-
18307401340,SMP,1,0.00,0.00,0.00,0.00,-
18307409662,SMP,1,0.00,0.00,0.00,0.00,-
18307418018,SMP,1,0.00,0.00,0.00,0.00,-
18307426319,SMP,1,0.00,0.00,0.00,0.00,-
18307434722,SMP,1,0.00,0.00,0.00,0.00,-
18307443102,SMP,1,0.00,0.00,0.00,0.00,-
18307451406,SMP,1,0.00,0.00,0.00,0.00,-
18307459662,SMP,1,0.00,0.00,0.00,0.00,-
18307468058,SMP,1,0.00,0.00,0.00,0.00,-
18307476471,SMP,1,0.00,0.00,0.00,0.00,-
18307642780,SMP,1,0.00,0.00,0.00,0.00,-
18307692560,SMP,1,0.00,0.00,0.00,0.00,-
18307742828,SMP,1,0.00,0.00,0.00,0.00,-
18307792732,SMP,1,0.00,0.00,0.00,0.00,-
18307865573,SMP,1,370.16,986.39,370.16,986.39,-
18307873697,SMP,1,501.36,895.98,501.36,895.98,-
18307882044,SMP,1,629.66,795.59,629.66,795.59,-
18307890280,SMP,1,645.54,628.28,645.54,628.28,-
18307898681,SMP,1,640.78,630.84,640.78,630.84,-
18307907619,SMP,1,642.57,628.21,642.57,628.21,-
18307915306,SMP,1,639.38,576.55,639.38,576.55,-
18307923703,SMP,1,644.11,593.43,644.11,593.43,-
18307932104,SMP,1,637.57,618.59,637.57,618.59,-
18307940425,SMP,1,640.22,622.60,640.22,622.60,-
18307948701,SMP,1,642.09,621.43,642.09,621.43,-
18307957032,SMP,1,636.19,618.16,636.19,618.16,-
18307965378,SMP,1,641.89,617.52,641.89,617.52,-
18307973845,SMP,1,641.20,620.18,641.20,620.18,-
18307982044,SMP,1,641.58,621.95,641.58,621.95,-
18307998832,SMP,1,653.45,621.43,653.45,621.43,-
18308007186,SMP,1,643.48,623.79,643.48,623.79,-
18308015372,SMP,1,648.48,631.94,648.48,631.94,-
18308023813,SMP,1,666.84,626.51,666.84,626.51,-
18308032214,SMP,1,651.20,621.98,651.20,621.98,-
18308040658,SMP,1,652.68,622.66,652.68,622.66,-
18308048861,SMP,1,664.44,621.81,664.44,621.81,-
18308057173,SMP,1,662.22,618.85,662.22,618.85,-
18308065527,SMP,1,665.75,637.52,665.75,637.52,-
18308074404,SMP,1,665.52,620.97,665.52,620.97,-
18308082181,SMP,1,663.20,632.51,663.20,632.51,-
18308090542,SMP,1,661.26,617.95,661.26,617.95,-
18308098894,SMP,1,662.00,615.11,662.00,615.11,-
18308107308,SMP,1,641.71,608.21,641.71,608.21,-
18308115562,SMP,1,645.86,604.55,645.86,604.55,-
18308123902,SMP,1,639.32,418.14,639.32,418.14,-
18308132304,SMP,1,642.19,145.61,642.19,145.61,-
18308140608,SMP,1,0.00,0.00,0.00,0.00,-
18308148938,SMP,1,0.00,0.00,0.00,0.00,-
18308157317,SMP,1,0.00,0.00,0.00,0.00,-
18308165527,SMP,1,0.00,0.00,0.00,0.00,-
18308173930,SMP,1,0.00,0.00,0.00,0.00,-
18308182335,SMP,1,0.00,0.00,0.00,0.00,-
18308190695,SMP,1,0.00,0.00,0.00,0.00,-
18308198874,SMP,1,0.00,0.00,0.00,0.00,-
18308207337,SMP,1,0.00,0.00,0.00,0.00,-
18308215655,SMP,1,0.00,0.00,0.00,0.00,-
18308224137,SMP,1,0.00,0.00,0.00,0.00,-
18308232325,SMP,1,0.00,0.00,0.00,0.00,-
18308240682,SMP,1,0.00,0.00,0.00,0.00,-
18308248982,SMP,1,0.00,0.00,0.00,0.00,-
18308257453,SMP,1,0.00,0.00,0.00,0.00,-
18308265684,SMP,1,0.00,0.00,0.00,0.00,-
18308274082,SMP,1,0.00,0.00,0.00,0.00,-
18308282415,SMP,1,0.00,0.00,0.00,0.00,-
18308290643,SMP,1,0.00,0.00,0.00,0.00,-
18308299020,SMP,1,0.00,0.00,0.00,0.00,-
18308307443,SMP,1,0.00,0.00,0.00,0.00,-
18308315757,SMP,1,0.00,0.00,0.00,0.00,-
