## [BeGaze]
## Converted from:	C:\Users\Langcog Admin\Desktop\RefLook\Reflook 4\Reflook4 CDM data 0703-0719\071912_03-eye_data.idf
## Date:	19.07.2012 18:31:25
## Version:	BeGaze 3.1.134
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	1539
## Reversed:	none
## [Run]
## Subject:	071912_03
## Description:	Run128
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## IView X Version:	2.7.13
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR
##
Time,Type,Trial,L POR X [px],L POR Y [px],R POR X [px],R POR Y [px],Stimulus
4763991155,SMP,1,667.62,364.45,667.62,364.45,-
4763999385,SMP,1,668.49,362.78,668.49,362.78,-
4764007754,SMP,1,666.59,359.51,666.59,359.51,-
4764016125,SMP,1,666.05,357.34,666.05,357.34,-
4764024607,SMP,1,665.59,356.01,665.59,356.01,-
4764032737,SMP,1,664.55,353.25,664.55,353.25,-
4764041134,SMP,1,663.11,351.35,663.11,351.35,-
4764049521,SMP,1,662.91,350.25,662.91,350.25,-
4764057770,SMP,1,662.09,350.46,662.09,350.46,-
4764066129,SMP,1,662.41,350.80,662.41,350.80,-
4764074497,SMP,1,662.85,349.19,662.85,349.19,-
4764082898,SMP,1,663.71,348.57,663.71,348.57,-
4764091108,SMP,1,666.02,348.34,666.02,348.34,-
4764099491,SMP,1,668.21,348.61,668.21,348.61,-
4764107855,SMP,1,669.85,349.46,669.85,349.46,-
4764116190,SMP,1,670.71,350.32,670.71,350.32,-
4764124502,SMP,1,673.66,350.83,673.66,350.83,-
4764132859,SMP,1,673.99,351.49,673.99,351.49,-
4764141242,SMP,1,670.30,350.24,670.30,350.24,-
4764149637,SMP,1,667.55,349.84,667.55,349.84,-
4764157905,SMP,1,662.45,350.12,662.45,350.12,-
4764166308,SMP,1,661.21,350.91,661.21,350.91,-
4764174634,SMP,1,659.91,351.48,659.91,351.48,-
4764182887,SMP,1,660.73,350.31,660.73,350.31,-
4764191245,SMP,1,658.77,350.30,658.77,350.30,-
4764199643,SMP,1,655.47,349.21,655.47,349.21,-
4764207967,SMP,1,655.38,347.60,655.38,347.60,-
4764216264,SMP,1,654.63,347.07,654.63,347.07,-
4764224616,SMP,1,653.67,347.10,653.67,347.10,-
4764232983,SMP,1,647.88,446.13,647.88,446.13,-
4764241393,SMP,1,574.71,519.15,574.71,519.15,-
4764249644,SMP,1,496.56,625.20,496.56,625.20,-
4764258036,SMP,1,445.61,679.70,445.61,679.70,-
4764266372,SMP,1,373.51,778.77,373.51,778.77,-
4764274737,SMP,1,366.36,771.14,366.36,771.14,-
4764283015,SMP,1,360.40,771.37,360.40,771.37,-
4764291445,SMP,1,356.83,770.67,356.83,770.67,-
4764299758,SMP,1,355.24,772.97,355.24,772.97,-
4764307961,SMP,1,354.94,771.93,354.94,771.93,-
4764316483,SMP,1,355.10,772.41,355.10,772.41,-
4764324776,SMP,1,354.81,772.16,354.81,772.16,-
4764333119,SMP,1,354.57,773.19,354.57,773.19,-
4764341471,SMP,1,355.32,774.64,355.32,774.64,-
4764349734,SMP,1,357.20,774.74,357.20,774.74,-
4764358119,SMP,1,357.15,777.50,357.15,777.50,-
4764366527,SMP,1,357.04,776.60,357.04,776.60,-
4764374750,SMP,1,356.38,776.61,356.38,776.61,-
4764383113,SMP,1,356.88,776.48,356.88,776.48,-
4764391640,SMP,1,359.05,777.10,359.05,777.10,-
4764399904,SMP,1,361.26,776.50,361.26,776.50,-
4764408085,SMP,1,359.61,777.21,359.61,777.21,-
4764416510,SMP,1,358.50,778.10,358.50,778.10,-
4764424897,SMP,1,362.38,778.25,362.38,778.25,-
4764433238,SMP,1,361.44,778.39,361.44,778.39,-
4764441534,SMP,1,360.85,779.38,360.85,779.38,-
4764449879,SMP,1,361.92,778.74,361.92,778.74,-
