## [BeGaze]
## Converted from:	C:\Users\Langcog Admin\Desktop\RefLook\Reflook 4\Reflook4 CDM data 0703-0719\071012_05-2-eye_data.idf
## Date:	10.07.2012 18:43:40
## Version:	BeGaze 3.1.134
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	525
## Reversed:	none
## [Run]
## Subject:	071012_05 (1)
## Description:	Run47
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## IView X Version:	2.7.13
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR
##
Time,Type,Trial,L POR X [px],L POR Y [px],R POR X [px],R POR Y [px],Stimulus
5880346120,SMP,1,0.00,0.00,0.00,0.00,-
5880354472,SMP,1,0.00,0.00,0.00,0.00,-
5880362872,SMP,1,0.00,0.00,0.00,0.00,-
5880371090,SMP,1,0.00,0.00,0.00,0.00,-
5880379489,SMP,1,0.00,0.00,0.00,0.00,-
5880387978,SMP,1,0.00,0.00,0.00,0.00,-
5880396134,SMP,1,0.00,0.00,0.00,0.00,-
5880404509,SMP,1,0.00,0.00,0.00,0.00,-
5880412807,SMP,1,0.00,0.00,0.00,0.00,-
5880421256,SMP,1,0.00,0.00,0.00,0.00,-
5880429485,SMP,1,0.00,0.00,0.00,0.00,-
5880437953,SMP,1,0.00,0.00,0.00,0.00,-
5880446237,SMP,1,0.00,0.00,0.00,0.00,-
5880454613,SMP,1,0.00,0.00,0.00,0.00,-
5880462798,SMP,1,0.00,0.00,0.00,0.00,-
5880471259,SMP,1,0.00,0.00,0.00,0.00,-
5880479652,SMP,1,0.00,0.00,0.00,0.00,-
5880487996,SMP,1,0.00,0.00,0.00,0.00,-
5880496214,SMP,1,0.00,0.00,0.00,0.00,-
5880505149,SMP,1,0.00,0.00,0.00,0.00,-
5880512962,SMP,1,0.00,0.00,0.00,0.00,-
5880521220,SMP,1,0.00,0.00,0.00,0.00,-
5880529612,SMP,1,0.00,0.00,0.00,0.00,-
5880538575,SMP,1,0.00,0.00,0.00,0.00,-
5880546392,SMP,1,0.00,0.00,0.00,0.00,-
5880554615,SMP,1,0.00,0.00,0.00,0.00,-
5880562938,SMP,1,0.00,0.00,0.00,0.00,-
5880571383,SMP,1,0.00,0.00,0.00,0.00,-
5880579740,SMP,1,0.00,0.00,0.00,0.00,-
5880588004,SMP,1,0.00,0.00,0.00,0.00,-
5880596349,SMP,1,0.00,0.00,0.00,0.00,-
5880604710,SMP,1,0.00,0.00,0.00,0.00,-
5880613114,SMP,1,0.00,0.00,0.00,0.00,-
5880621350,SMP,1,0.00,0.00,0.00,0.00,-
5880629725,SMP,1,0.00,0.00,0.00,0.00,-
5880638118,SMP,1,0.00,0.00,0.00,0.00,-
5880646364,SMP,1,0.00,0.00,0.00,0.00,-
5880654747,SMP,1,0.00,0.00,0.00,0.00,-
5880663083,SMP,1,0.00,0.00,0.00,0.00,-
5880671517,SMP,1,0.00,0.00,0.00,0.00,-
5880679695,SMP,1,0.00,0.00,0.00,0.00,-
5880688058,SMP,1,0.00,0.00,0.00,0.00,-
5880696449,SMP,1,0.00,0.00,0.00,0.00,-
5880704988,SMP,1,0.00,0.00,0.00,0.00,-
5880713106,SMP,1,0.00,0.00,0.00,0.00,-
5880721467,SMP,1,0.00,0.00,0.00,0.00,-
5880729856,SMP,1,0.00,0.00,0.00,0.00,-
5880738229,SMP,1,0.00,0.00,0.00,0.00,-
5880746480,SMP,1,0.00,0.00,0.00,0.00,-
5880754875,SMP,1,0.00,0.00,0.00,0.00,-
5880763245,SMP,1,0.00,0.00,0.00,0.00,-
5880771758,SMP,1,0.00,0.00,0.00,0.00,-
5880779871,SMP,1,0.00,0.00,0.00,0.00,-
5880788220,SMP,1,0.00,0.00,0.00,0.00,-
5880796564,SMP,1,0.00,0.00,0.00,0.00,-
5880804877,SMP,1,0.00,0.00,0.00,0.00,-
5880813215,SMP,1,0.00,0.00,0.00,0.00,-
5880821616,SMP,1,0.00,0.00,0.00,0.00,-
5880829982,SMP,1,0.00,0.00,0.00,0.00,-
5880838222,SMP,1,0.00,0.00,0.00,0.00,-
5880846604,SMP,1,0.00,0.00,0.00,0.00,-
5880854951,SMP,1,0.00,0.00,0.00,0.00,-
5880863323,SMP,1,0.00,0.00,0.00,0.00,-
5880871646,SMP,1,0.00,0.00,0.00,0.00,-
5880879971,SMP,1,0.00,0.00,0.00,0.00,-
5880888319,SMP,1,0.00,0.00,0.00,0.00,-
5880896701,SMP,1,0.00,0.00,0.00,0.00,-
5880905513,SMP,1,0.00,0.00,0.00,0.00,-
5880913333,SMP,1,0.00,0.00,0.00,0.00,-
5880921730,SMP,1,0.00,0.00,0.00,0.00,-
5880929984,SMP,1,0.00,0.00,0.00,0.00,-
5880938400,SMP,1,0.00,0.00,0.00,0.00,-
5880946829,SMP,1,0.00,0.00,0.00,0.00,-
5880955119,SMP,1,0.00,0.00,0.00,0.00,-
5880963305,SMP,1,0.00,0.00,0.00,0.00,-
5880971717,SMP,1,0.00,0.00,0.00,0.00,-
5880980116,SMP,1,0.00,0.00,0.00,0.00,-
5880988458,SMP,1,0.00,0.00,0.00,0.00,-
5880996749,SMP,1,0.00,0.00,0.00,0.00,-
5881005119,SMP,1,0.00,0.00,0.00,0.00,-
5881013474,SMP,1,0.00,0.00,0.00,0.00,-
5881021796,SMP,1,0.00,0.00,0.00,0.00,-
5881030110,SMP,1,0.00,0.00,0.00,0.00,-
5881038450,SMP,1,0.00,0.00,0.00,0.00,-
5881047011,SMP,1,0.00,0.00,0.00,0.00,-
5881055118,SMP,1,0.00,0.00,0.00,0.00,-
5881063448,SMP,1,0.00,0.00,0.00,0.00,-
5881072032,SMP,1,0.00,0.00,0.00,0.00,-
5881080233,SMP,1,0.00,0.00,0.00,0.00,-
5881088442,SMP,1,0.00,0.00,0.00,0.00,-
5881096824,SMP,1,0.00,0.00,0.00,0.00,-
5881105857,SMP,1,0.00,0.00,0.00,0.00,-
5881113596,SMP,1,0.00,0.00,0.00,0.00,-
5881121836,SMP,1,0.00,0.00,0.00,0.00,-
5881130221,SMP,1,0.00,0.00,0.00,0.00,-
5881138596,SMP,1,0.00,0.00,0.00,0.00,-
5881146974,SMP,1,0.00,0.00,0.00,0.00,-
5881155211,SMP,1,0.00,0.00,0.00,0.00,-
5881163581,SMP,1,0.00,0.00,0.00,0.00,-
5881172000,SMP,1,0.00,0.00,0.00,0.00,-
5881180238,SMP,1,0.00,0.00,0.00,0.00,-
5881188624,SMP,1,0.00,0.00,0.00,0.00,-
5881196919,SMP,1,0.00,0.00,0.00,0.00,-
5881205368,SMP,1,0.00,0.00,0.00,0.00,-
5881213597,SMP,1,0.00,0.00,0.00,0.00,-
5881221955,SMP,1,0.00,0.00,0.00,0.00,-
5881247007,SMP,1,0.00,0.00,0.00,0.00,-
5881255337,SMP,1,0.00,0.00,0.00,0.00,-
5881263698,SMP,1,0.00,0.00,0.00,0.00,-
5881272118,SMP,1,0.00,0.00,0.00,0.00,-
5881280354,SMP,1,0.00,0.00,0.00,0.00,-
5881288680,SMP,1,0.00,0.00,0.00,0.00,-
5881297072,SMP,1,0.00,0.00,0.00,0.00,-
