## [BeGaze]
## Converted from:	C:\Users\Langcog Admin\Desktop\RefLook\Reflook 4\Reflook4 CDM data\060512_11-eye_data.idf
## Date:	05.06.2012 22:26:00
## Version:	BeGaze 3.1.111
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	844
## Reversed:	none
## [Run]
## Subject:	060512_11
## Description:	Run22
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## IView X Version:	2.7.13
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR
##
Time,Type,Trial,L POR X [px],L POR Y [px],R POR X [px],R POR Y [px],Stimulus
6555029903,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
6555079937,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
6555129919,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
6555179909,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
6555229967,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
6555280157,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
6555330068,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
6555380038,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
6555430030,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
6555480039,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
6555530241,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
6555580154,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
6555630117,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
6555680085,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
6555730277,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
6555780283,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
6555830251,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
6555880232,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
6555930349,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
6555980283,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
6556030528,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
6556080499,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
6556130645,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
6556180381,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
6556230463,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
6556280630,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
6556330424,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
6556403348,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
6556411477,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
6556419853,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
6556428230,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
