## [BeGaze]
## Converted from:	C:\Users\Langcog Admin\Desktop\RefLook\Reflook 4\Reflook4 CDM data\052312_13-eye_data.idf
## Date:	23.05.2012 22:16:26
## Version:	BeGaze 3.1.111
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	1369
## Reversed:	none
## [Run]
## Subject:	052312_13
## Description:	Run20
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## IView X Version:	2.7.13
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR
##
Time,Type,Trial,L POR X [px],L POR Y [px],R POR X [px],R POR Y [px],Stimulus
17605153625,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
17605226554,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
17605234553,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
17605242955,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
17605251324,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
17605259676,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
17605267935,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
17605276306,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
17605284683,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
17605293219,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
17605301335,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
17605309689,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
17605318080,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
17605326288,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
17605334680,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
17605343786,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
17605351468,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
17605359657,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
17605368036,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
17605376733,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
17605384847,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
17605393064,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
17605401357,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
17605410120,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
17605418198,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
17605426463,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
17605434820,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
17605443267,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
17605451462,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
17605459833,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
17605468210,SMP,1,0.00,0.00,0.00,0.00,elmos world the sky active.avi
17605476547,SMP,1,820.98,917.13,820.98,917.13,elmos world the sky active.avi
17605484821,SMP,1,816.73,924.10,816.73,924.10,elmos world the sky active.avi
17605493169,SMP,1,766.67,929.12,766.67,929.12,elmos world the sky active.avi
17605502041,SMP,1,784.44,934.01,784.44,934.01,elmos world the sky active.avi
17605510494,SMP,1,802.76,932.98,802.76,932.98,elmos world the sky active.avi
17605518195,SMP,1,804.51,933.58,804.51,933.58,elmos world the sky active.avi
17605526579,SMP,1,790.88,938.43,790.88,938.43,elmos world the sky active.avi
17605534916,SMP,1,791.66,937.49,791.66,937.49,elmos world the sky active.avi
17605543333,SMP,1,792.31,937.75,792.31,937.75,elmos world the sky active.avi
17605551566,SMP,1,785.90,936.71,785.90,936.71,elmos world the sky active.avi
17605559900,SMP,1,786.21,938.24,786.21,938.24,elmos world the sky active.avi
17605568330,SMP,1,778.39,939.10,778.39,939.10,elmos world the sky active.avi
17605576675,SMP,1,788.07,938.83,788.07,938.83,elmos world the sky active.avi
17605601663,SMP,1,788.41,934.44,788.41,934.44,elmos world the sky active.avi
