## [BeGaze]
## Converted from:	C:\Users\Langcog Admin\Desktop\RefLook\Reflook 4\Reflook4 CDM data 0723-0809\080612_10-eye_data.idf
## Date:	06.08.2012 20:35:43
## Version:	BeGaze 3.1.134
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	8561
## Reversed:	none
## [Run]
## Subject:	080612_10
## Description:	Run84
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(840;525)
## Calibration Point 1:	Position(420;105)
## Calibration Point 2:	Position(1512;262)
## Calibration Point 3:	Position(1260;945)
## Calibration Point 4:	Position(167;787)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## IView X Version:	2.7.13
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR
##
Time,Type,Trial,L POR X [px],L POR Y [px],R POR X [px],R POR Y [px],Stimulus
585600647,SMP,1,0.00,0.00,0.00,0.00,-
585650913,SMP,1,0.00,0.00,0.00,0.00,-
585700950,SMP,1,0.00,0.00,0.00,0.00,-
585750783,SMP,1,0.00,0.00,0.00,0.00,-
585823766,SMP,1,0.00,0.00,0.00,0.00,-
585831781,SMP,1,0.00,0.00,0.00,0.00,-
585840170,SMP,1,0.00,0.00,0.00,0.00,-
585848569,SMP,1,0.00,0.00,0.00,0.00,-
585856782,SMP,1,0.00,0.00,0.00,0.00,-
585865166,SMP,1,0.00,0.00,0.00,0.00,-
585873547,SMP,1,0.00,0.00,0.00,0.00,-
585881925,SMP,1,0.00,0.00,0.00,0.00,-
585890340,SMP,1,0.00,0.00,0.00,0.00,-
585898546,SMP,1,0.00,0.00,0.00,0.00,-
585907011,SMP,1,0.00,0.00,0.00,0.00,-
585915297,SMP,1,0.00,0.00,0.00,0.00,-
585923526,SMP,1,0.00,0.00,0.00,0.00,-
585931924,SMP,1,0.00,0.00,0.00,0.00,-
585941182,SMP,1,0.00,0.00,0.00,0.00,-
585948711,SMP,1,0.00,0.00,0.00,0.00,-
585956871,SMP,1,0.00,0.00,0.00,0.00,-
585965220,SMP,1,0.00,0.00,0.00,0.00,-
585973941,SMP,1,0.00,0.00,0.00,0.00,-
585981912,SMP,1,0.00,0.00,0.00,0.00,-
585990253,SMP,1,0.00,0.00,0.00,0.00,-
585998659,SMP,1,0.00,0.00,0.00,0.00,-
586007053,SMP,1,0.00,0.00,0.00,0.00,-
586015277,SMP,1,0.00,0.00,0.00,0.00,-
586023684,SMP,1,0.00,0.00,0.00,0.00,-
586032012,SMP,1,0.00,0.00,0.00,0.00,-
586040417,SMP,1,0.00,0.00,0.00,0.00,-
586048656,SMP,1,0.00,0.00,0.00,0.00,-
586057051,SMP,1,0.00,0.00,0.00,0.00,-
586065411,SMP,1,0.00,0.00,0.00,0.00,-
586074145,SMP,1,0.00,0.00,0.00,0.00,-
586082046,SMP,1,0.00,0.00,0.00,0.00,-
586090395,SMP,1,0.00,0.00,0.00,0.00,-
586098783,SMP,1,0.00,0.00,0.00,0.00,-
586107046,SMP,1,0.00,0.00,0.00,0.00,-
586115371,SMP,1,0.00,0.00,0.00,0.00,-
586123799,SMP,1,0.00,0.00,0.00,0.00,-
586132194,SMP,1,0.00,0.00,0.00,0.00,-
586140528,SMP,1,0.00,0.00,0.00,0.00,-
586148757,SMP,1,0.00,0.00,0.00,0.00,-
586157146,SMP,1,0.00,0.00,0.00,0.00,-
586165510,SMP,1,0.00,0.00,0.00,0.00,-
586173709,SMP,1,0.00,0.00,0.00,0.00,-
586182127,SMP,1,0.00,0.00,0.00,0.00,-
586190513,SMP,1,0.00,0.00,0.00,0.00,-
586198908,SMP,1,0.00,0.00,0.00,0.00,-
586207116,SMP,1,0.00,0.00,0.00,0.00,-
586215542,SMP,1,0.00,0.00,0.00,0.00,-
586223899,SMP,1,0.00,0.00,0.00,0.00,-
586232264,SMP,1,0.00,0.00,0.00,0.00,-
586240615,SMP,1,0.00,0.00,0.00,0.00,-
586248906,SMP,1,0.00,0.00,0.00,0.00,-
586257291,SMP,1,0.00,0.00,0.00,0.00,-
586265534,SMP,1,0.00,0.00,0.00,0.00,-
586274308,SMP,1,0.00,0.00,0.00,0.00,-
586282276,SMP,1,0.00,0.00,0.00,0.00,-
586290674,SMP,1,0.00,0.00,0.00,0.00,-
586298916,SMP,1,0.00,0.00,0.00,0.00,-
586307305,SMP,1,0.00,0.00,0.00,0.00,-
586315656,SMP,1,0.00,0.00,0.00,0.00,-
586324027,SMP,1,0.00,0.00,0.00,0.00,-
586332255,SMP,1,0.00,0.00,0.00,0.00,-
586341091,SMP,1,0.00,0.00,0.00,0.00,-
586349020,SMP,1,0.00,0.00,0.00,0.00,-
586357421,SMP,1,0.00,0.00,0.00,0.00,-
586365625,SMP,1,0.00,0.00,0.00,0.00,-
586374103,SMP,1,0.00,0.00,0.00,0.00,-
586382447,SMP,1,0.00,0.00,0.00,0.00,-
586390637,SMP,1,0.00,0.00,0.00,0.00,-
586398996,SMP,1,0.00,0.00,0.00,0.00,-
586407537,SMP,1,0.00,0.00,0.00,0.00,-
586415779,SMP,1,0.00,0.00,0.00,0.00,-
586424059,SMP,1,0.00,0.00,0.00,0.00,-
586432395,SMP,1,0.00,0.00,0.00,0.00,-
586440768,SMP,1,0.00,0.00,0.00,0.00,-
586449119,SMP,1,0.00,0.00,0.00,0.00,-
586457450,SMP,1,0.00,0.00,0.00,0.00,-
586465765,SMP,1,0.00,0.00,0.00,0.00,-
586474642,SMP,1,0.00,0.00,0.00,0.00,-
586482486,SMP,1,0.00,0.00,0.00,0.00,-
586490756,SMP,1,0.00,0.00,0.00,0.00,-
586499144,SMP,1,0.00,0.00,0.00,0.00,-
586507630,SMP,1,0.00,0.00,0.00,0.00,-
586515851,SMP,1,0.00,0.00,0.00,0.00,-
586524134,SMP,1,0.00,0.00,0.00,0.00,-
586532525,SMP,1,0.00,0.00,0.00,0.00,-
586540901,SMP,1,0.00,0.00,0.00,0.00,-
586549124,SMP,1,0.00,0.00,0.00,0.00,-
586557648,SMP,1,0.00,0.00,0.00,0.00,-
586565926,SMP,1,0.00,0.00,0.00,0.00,-
586574262,SMP,1,0.00,0.00,0.00,0.00,-
586582489,SMP,1,0.00,0.00,0.00,0.00,-
586590956,SMP,1,0.00,0.00,0.00,0.00,-
586599255,SMP,1,0.00,0.00,0.00,0.00,-
586608536,SMP,1,0.00,0.00,0.00,0.00,-
586615856,SMP,1,0.00,0.00,0.00,0.00,-
586624257,SMP,1,0.00,0.00,0.00,0.00,-
586632667,SMP,1,0.00,0.00,0.00,0.00,-
586641714,SMP,1,0.00,0.00,0.00,0.00,-
586649274,SMP,1,0.00,0.00,0.00,0.00,-
586657667,SMP,1,0.00,0.00,0.00,0.00,-
586666024,SMP,1,0.00,0.00,0.00,0.00,-
586674450,SMP,1,0.00,0.00,0.00,0.00,-
586682643,SMP,1,0.00,0.00,0.00,0.00,-
586691042,SMP,1,0.00,0.00,0.00,0.00,-
586699409,SMP,1,0.00,0.00,0.00,0.00,-
586707633,SMP,1,0.00,0.00,0.00,0.00,-
586716043,SMP,1,0.00,0.00,0.00,0.00,-
586724407,SMP,1,0.00,0.00,0.00,0.00,-
586732745,SMP,1,0.00,0.00,0.00,0.00,-
586741010,SMP,1,0.00,0.00,0.00,0.00,-
586749964,SMP,1,0.00,0.00,0.00,0.00,-
586757747,SMP,1,0.00,0.00,0.00,0.00,-
586766109,SMP,1,0.00,0.00,0.00,0.00,-
586774522,SMP,1,0.00,0.00,0.00,0.00,-
586782784,SMP,1,0.00,0.00,0.00,0.00,-
586791175,SMP,1,0.00,0.00,0.00,0.00,-
586799367,SMP,1,0.00,0.00,0.00,0.00,-
586807726,SMP,1,0.00,0.00,0.00,0.00,-
586816171,SMP,1,0.00,0.00,0.00,0.00,-
586824530,SMP,1,0.00,0.00,0.00,0.00,-
586832727,SMP,1,0.00,0.00,0.00,0.00,-
586841136,SMP,1,0.00,0.00,0.00,0.00,-
586849619,SMP,1,0.00,0.00,0.00,0.00,-
586857912,SMP,1,0.00,0.00,0.00,0.00,-
586866123,SMP,1,0.00,0.00,0.00,0.00,-
586874484,SMP,1,0.00,0.00,0.00,0.00,-
586882897,SMP,1,0.00,0.00,0.00,0.00,-
586891277,SMP,1,0.00,0.00,0.00,0.00,-
586899606,SMP,1,0.00,0.00,0.00,0.00,-
586907909,SMP,1,0.00,0.00,0.00,0.00,-
586916259,SMP,1,0.00,0.00,0.00,0.00,-
586924488,SMP,1,0.00,0.00,0.00,0.00,-
586932896,SMP,1,0.00,0.00,0.00,0.00,-
586941243,SMP,1,0.00,0.00,0.00,0.00,-
586949623,SMP,1,0.00,0.00,0.00,0.00,-
586957858,SMP,1,0.00,0.00,0.00,0.00,-
586966263,SMP,1,0.00,0.00,0.00,0.00,-
586974612,SMP,1,0.00,0.00,0.00,0.00,-
586983045,SMP,1,0.00,0.00,0.00,0.00,-
586991280,SMP,1,0.00,0.00,0.00,0.00,-
586999616,SMP,1,0.00,0.00,0.00,0.00,-
587008008,SMP,1,0.00,0.00,0.00,0.00,-
587016619,SMP,1,0.00,0.00,0.00,0.00,-
587024656,SMP,1,0.00,0.00,0.00,0.00,-
587033006,SMP,1,0.00,0.00,0.00,0.00,-
587041357,SMP,1,0.00,0.00,0.00,0.00,-
587049790,SMP,1,0.00,0.00,0.00,0.00,-
587058006,SMP,1,0.00,0.00,0.00,0.00,-
587066531,SMP,1,0.00,0.00,0.00,0.00,-
587074742,SMP,1,0.00,0.00,0.00,0.00,-
587082995,SMP,1,0.00,0.00,0.00,0.00,-
587091415,SMP,1,0.00,0.00,0.00,0.00,-
587099767,SMP,1,0.00,0.00,0.00,0.00,-
587108135,SMP,1,0.00,0.00,0.00,0.00,-
