## [BeGaze]
## Converted from:	C:\Users\Langcog Admin\Desktop\RefLook\Reflook 4\Reflook4 CDM data\061312_10-eye_data.idf
## Date:	13.06.2012 21:30:17
## Version:	BeGaze 3.1.111
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	1421
## Reversed:	none
## [Run]
## Subject:	061312_10
## Description:	Run51
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## IView X Version:	2.7.13
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR
##
Time,Type,Trial,L POR X [px],L POR Y [px],R POR X [px],R POR Y [px],Stimulus
14942995834,SMP,1,1049.44,799.05,1049.44,799.05,-
14943004219,SMP,1,1060.39,795.80,1060.39,795.80,-
14943012577,SMP,1,1060.05,798.00,1060.05,798.00,-
14943020841,SMP,1,1060.05,799.78,1060.05,799.78,-
14943029229,SMP,1,1056.63,805.54,1056.63,805.54,-
14943037675,SMP,1,1057.99,805.46,1057.99,805.46,-
14943045933,SMP,1,1058.72,807.93,1058.72,807.93,-
14943054240,SMP,1,1060.10,814.86,1060.10,814.86,-
14943062552,SMP,1,1059.42,829.50,1059.42,829.50,-
14943070980,SMP,1,1060.09,849.47,1060.09,849.47,-
14943079314,SMP,1,1067.79,891.86,1067.79,891.86,-
14943087604,SMP,1,1055.63,892.76,1055.63,892.76,-
14943095927,SMP,1,1070.39,883.43,1070.39,883.43,-
14943104346,SMP,1,1071.38,873.69,1071.38,873.69,-
14943112703,SMP,1,1050.07,856.74,1050.07,856.74,-
14943120997,SMP,1,1065.53,861.74,1065.53,861.74,-
14943129304,SMP,1,1069.28,853.20,1069.28,853.20,-
14943137744,SMP,1,1071.35,854.93,1071.35,854.93,-
14943145924,SMP,1,1069.05,853.92,1069.05,853.92,-
14943154357,SMP,1,1068.66,853.09,1068.66,853.09,-
14943162714,SMP,1,1070.16,848.34,1070.16,848.34,-
14943171108,SMP,1,1067.97,849.92,1067.97,849.92,-
14943179306,SMP,1,1065.85,853.01,1065.85,853.01,-
14943187689,SMP,1,1068.72,849.02,1068.72,849.02,-
14943196093,SMP,1,1064.87,845.69,1064.87,845.69,-
14943204460,SMP,1,1066.30,845.48,1066.30,845.48,-
14943212785,SMP,1,1062.03,841.96,1062.03,841.96,-
14943221114,SMP,1,1058.89,842.47,1058.89,842.47,-
14943229507,SMP,1,1060.59,844.53,1060.59,844.53,-
14943237834,SMP,1,1061.55,844.23,1061.55,844.23,-
14943246102,SMP,1,1061.80,842.91,1061.80,842.91,-
14943254700,SMP,1,1061.83,843.56,1061.83,843.56,-
14943262810,SMP,1,1062.52,842.03,1062.52,842.03,-
14943271062,SMP,1,1062.79,840.37,1062.79,840.37,-
14943279439,SMP,1,1060.41,840.28,1060.41,840.28,-
14943287833,SMP,1,1060.47,841.13,1060.47,841.13,-
14943296192,SMP,1,1059.80,840.81,1059.80,840.81,-
14943304475,SMP,1,1060.48,841.30,1060.48,841.30,-
14943312843,SMP,1,1062.46,840.97,1062.46,840.97,-
14943321204,SMP,1,1063.07,838.10,1063.07,838.10,-
14943329562,SMP,1,1063.30,836.75,1063.30,836.75,-
14943337885,SMP,1,1062.21,832.65,1062.21,832.65,-
14943346218,SMP,1,1060.67,834.15,1060.67,834.15,-
14943354607,SMP,1,1060.21,833.56,1060.21,833.56,-
14943362965,SMP,1,1058.00,835.72,1058.00,835.72,-
14943371249,SMP,1,1059.57,832.61,1059.57,832.61,-
14943379573,SMP,1,1059.08,830.92,1059.08,830.92,-
14943387978,SMP,1,1057.62,828.91,1057.62,828.91,-
14943396339,SMP,1,1057.20,827.59,1057.20,827.59,-
14943404860,SMP,1,1055.59,826.21,1055.59,826.21,-
14943412946,SMP,1,1055.66,826.23,1055.66,826.23,-
14943421317,SMP,1,1056.52,828.39,1056.52,828.39,-
14943429599,SMP,1,1056.64,827.70,1056.64,827.70,-
14943437968,SMP,1,1058.19,827.88,1058.19,827.88,-
14943446919,SMP,1,1058.12,827.51,1058.12,827.51,-
14943454744,SMP,1,1056.78,826.78,1056.78,826.78,-
14943462928,SMP,1,1055.61,828.01,1055.61,828.01,-
14943471299,SMP,1,1055.85,828.05,1055.85,828.05,-
14943479712,SMP,1,1058.22,828.04,1058.22,828.04,-
14943488073,SMP,1,1057.07,827.07,1057.07,827.07,-
14943496323,SMP,1,1058.83,827.30,1058.83,827.30,-
14943504754,SMP,1,1058.13,827.91,1058.13,827.91,-
14943513073,SMP,1,1058.25,825.76,1058.25,825.76,-
14943521482,SMP,1,1049.56,823.18,1049.56,823.18,-
14943529709,SMP,1,954.86,739.93,954.86,739.93,-
14943538117,SMP,1,853.30,667.59,853.30,667.59,-
14943546463,SMP,1,817.21,617.04,817.21,617.04,-
14943554770,SMP,1,826.83,631.97,826.83,631.97,-
14943563054,SMP,1,830.26,639.26,830.26,639.26,-
14943571490,SMP,1,830.31,640.74,830.31,640.74,-
14943579831,SMP,1,830.61,636.88,830.61,636.88,-
14943588075,SMP,1,829.52,634.70,829.52,634.70,-
14943596451,SMP,1,830.23,632.55,830.23,632.55,-
14943604849,SMP,1,830.97,631.46,830.97,631.46,-
14943613191,SMP,1,832.70,628.97,832.70,628.97,-
14943621465,SMP,1,834.02,624.32,834.02,624.32,-
14943629843,SMP,1,836.96,616.44,836.96,616.44,-
14943638204,SMP,1,834.41,619.16,834.41,619.16,-
14943646589,SMP,1,834.38,618.07,834.38,618.07,-
14943654821,SMP,1,831.26,614.69,831.26,614.69,-
14943663182,SMP,1,827.67,612.32,827.67,612.32,-
14943671551,SMP,1,836.89,611.54,836.89,611.54,-
14943679943,SMP,1,834.98,612.07,834.98,612.07,-
14943688179,SMP,1,835.55,612.62,835.55,612.62,-
14943696583,SMP,1,838.63,614.10,838.63,614.10,-
14943704917,SMP,1,841.39,613.97,841.39,613.97,-
14943713214,SMP,1,838.68,612.82,838.68,612.82,-
14943721592,SMP,1,832.37,615.86,832.37,615.86,-
14943729962,SMP,1,831.52,615.34,831.52,615.34,-
14943738383,SMP,1,828.53,615.31,828.53,615.31,-
14943746551,SMP,1,829.95,617.20,829.95,617.20,-
14943754934,SMP,1,829.42,618.40,829.42,618.40,-
14943763333,SMP,1,827.39,619.74,827.39,619.74,-
14943771676,SMP,1,825.90,620.04,825.90,620.04,-
14943780000,SMP,1,822.95,618.34,822.95,618.34,-
14943788333,SMP,1,822.82,618.01,822.82,618.01,-
14943796651,SMP,1,822.51,615.44,822.51,615.44,-
14943805121,SMP,1,822.81,612.72,822.81,612.72,-
14943813302,SMP,1,823.27,613.20,823.27,613.20,-
14943821679,SMP,1,822.82,613.10,822.82,613.10,-
14943830081,SMP,1,824.53,613.05,824.53,613.05,-
14943838333,SMP,1,826.29,614.61,826.29,614.61,-
14943846656,SMP,1,828.23,611.35,828.23,611.35,-
14943855104,SMP,1,827.53,608.49,827.53,608.49,-
14943863439,SMP,1,828.89,609.48,828.89,609.48,-
14943871704,SMP,1,830.44,609.64,830.44,609.64,-
14943880067,SMP,1,829.75,609.10,829.75,609.10,-
14943888472,SMP,1,828.14,609.84,828.14,609.84,-
14943896836,SMP,1,829.63,613.99,829.63,613.99,-
14943905049,SMP,1,828.44,612.56,828.44,612.56,-
14943913455,SMP,1,829.94,615.89,829.94,615.89,-
14943921817,SMP,1,830.23,618.95,830.23,618.95,-
14943930207,SMP,1,831.21,616.70,831.21,616.70,-
14943938465,SMP,1,831.19,618.94,831.19,618.94,-
14943946832,SMP,1,834.39,621.58,834.39,621.58,-
14943955161,SMP,1,833.76,622.44,833.76,622.44,-
14943963433,SMP,1,832.76,621.89,832.76,621.89,-
14943972023,SMP,1,834.22,622.06,834.22,622.06,-
14943980174,SMP,1,835.70,625.63,835.70,625.63,-
14943988572,SMP,1,835.45,625.56,835.45,625.56,-
14943996779,SMP,1,835.31,623.69,835.31,623.69,-
14944005187,SMP,1,836.25,622.03,836.25,622.03,-
14944013658,SMP,1,835.82,622.67,835.82,622.67,-
14944021933,SMP,1,837.49,622.06,837.49,622.06,-
14944030215,SMP,1,836.37,622.18,836.37,622.18,-
14944038589,SMP,1,833.85,622.68,833.85,622.68,-
14944046943,SMP,1,836.73,623.23,836.73,623.23,-
14944055340,SMP,1,841.40,625.59,841.40,625.59,-
14944063535,SMP,1,839.71,627.59,839.71,627.59,-
14944071967,SMP,1,840.28,628.15,840.28,628.15,-
14944080370,SMP,1,838.66,627.63,838.66,627.63,-
14944088577,SMP,1,836.29,629.30,836.29,629.30,-
14944096936,SMP,1,831.82,630.27,831.82,630.27,-
14944105311,SMP,1,833.60,632.45,833.60,632.45,-
14944113753,SMP,1,837.31,635.73,837.31,635.73,-
14944121973,SMP,1,835.85,637.67,835.85,637.67,-
14944130322,SMP,1,834.44,640.21,834.44,640.21,-
14944138668,SMP,1,838.63,636.29,838.63,636.29,-
14944147122,SMP,1,835.94,640.76,835.94,640.76,-
14944155345,SMP,1,832.08,639.97,832.08,639.97,-
14944163702,SMP,1,832.06,644.61,832.06,644.61,-
14944172075,SMP,1,835.81,644.53,835.81,644.53,-
14944180420,SMP,1,841.97,638.20,841.97,638.20,-
14944188713,SMP,1,835.16,642.20,835.16,642.20,-
14944197079,SMP,1,835.36,645.67,835.36,645.67,-
14944205498,SMP,1,839.99,640.57,839.99,640.57,-
14944213826,SMP,1,838.99,636.16,838.99,636.16,-
14944222080,SMP,1,839.73,634.75,839.73,634.75,-
14944230441,SMP,1,839.66,637.37,839.66,637.37,-
14944238833,SMP,1,840.11,635.87,840.11,635.87,-
14944247070,SMP,1,840.22,638.90,840.22,638.90,-
14944255449,SMP,1,840.46,634.16,840.46,634.16,-
14944263740,SMP,1,841.35,636.62,841.35,636.62,-
14944272223,SMP,1,840.29,635.53,840.29,635.53,-
14944280410,SMP,1,842.34,635.12,842.34,635.12,-
14944288831,SMP,1,844.65,635.06,844.65,635.06,-
14944297134,SMP,1,844.65,637.86,844.65,637.86,-
14944305673,SMP,1,843.56,637.24,843.56,637.24,-
14944313817,SMP,1,843.85,639.89,843.85,639.89,-
14944322221,SMP,1,844.04,642.70,844.04,642.70,-
14944330555,SMP,1,843.02,640.30,843.02,640.30,-
14944339004,SMP,1,843.36,641.19,843.36,641.19,-
14944347164,SMP,1,842.66,641.45,842.66,641.45,-
14944355695,SMP,1,842.04,642.98,842.04,642.98,-
14944363942,SMP,1,841.07,645.06,841.07,645.06,-
14944372211,SMP,1,839.99,645.18,839.99,645.18,-
14944380586,SMP,1,839.35,645.25,839.35,645.25,-
14944388946,SMP,1,838.39,645.16,838.39,645.16,-
14944397300,SMP,1,839.35,643.37,839.35,643.37,-
14944405583,SMP,1,836.78,640.75,836.78,640.75,-
14944413950,SMP,1,834.60,639.06,834.60,639.06,-
14944422298,SMP,1,833.18,638.07,833.18,638.07,-
14944430703,SMP,1,834.94,638.88,834.94,638.88,-
14944438946,SMP,1,836.26,638.41,836.26,638.41,-
14944447349,SMP,1,837.72,639.50,837.72,639.50,-
14944455713,SMP,1,833.16,637.54,833.16,637.54,-
14944464065,SMP,1,837.19,640.48,837.19,640.48,-
14944472315,SMP,1,836.49,636.35,836.49,636.35,-
14944480701,SMP,1,833.40,634.28,833.40,634.28,-
14944489051,SMP,1,833.81,635.81,833.81,635.81,-
14944497298,SMP,1,836.61,635.69,836.61,635.69,-
14944505702,SMP,1,840.59,633.78,840.59,633.78,-
14944514070,SMP,1,840.06,634.74,840.06,634.74,-
14944522437,SMP,1,842.86,633.42,842.86,633.42,-
14944530691,SMP,1,840.02,634.33,840.02,634.33,-
14944539116,SMP,1,837.48,630.37,837.48,630.37,-
14944547415,SMP,1,837.37,628.71,837.37,628.71,-
14944555823,SMP,1,833.98,624.45,833.98,624.45,-
14944564093,SMP,1,837.18,625.73,837.18,625.73,-
14944572644,SMP,1,840.40,626.11,840.40,626.11,-
14944580813,SMP,1,839.48,626.21,839.48,626.21,-
