"RECORDING_SESSION_LABEL"	"TRIAL_INDEX"	"AVERAGE_ACCELERATION_X"	"AVERAGE_ACCELERATION_Y"	"AVERAGE_GAZE_X"	"AVERAGE_GAZE_Y"	"AVERAGE_INTEREST_AREAS"	"AVERAGE_INTEREST_AREA_DATA"	"AVERAGE_INTEREST_AREA_DISTANCE"	"AVERAGE_INTEREST_AREA_ID"	"AVERAGE_INTEREST_AREA_LABEL"	"AVERAGE_INTEREST_AREA_PIXEL_AREA"	"AVERAGE_IN_BLINK"	"AVERAGE_IN_SACCADE"	"AVERAGE_PUPIL_SIZE"	"AVERAGE_VELOCITY_X"	"AVERAGE_VELOCITY_Y"	"DATA_FILE"	"EYE_TRACKED"	"HTARGET_DISTANCE"	"HTARGET_FLAGS"	"HTARGET_X"	"HTARGET_Y"	"IP_DURATION"	"IP_END_EVENT_MATCHED"	"IP_END_TIME"	"IP_INDEX"	"IP_LABEL"	"IP_START_EVENT_MATCHED"	"IP_START_TIME"	"LEFT_ACCELERATION_X"	"LEFT_ACCELERATION_Y"	"LEFT_FIX_INDEX"	"LEFT_GAZE_X"	"LEFT_GAZE_Y"	"LEFT_INTEREST_AREAS"	"LEFT_INTEREST_AREA_DATA"	"LEFT_INTEREST_AREA_DISTANCE"	"LEFT_INTEREST_AREA_ID"	"LEFT_INTEREST_AREA_LABEL"	"LEFT_INTEREST_AREA_PIXEL_AREA"	"LEFT_IN_BLINK"	"LEFT_IN_SACCADE"	"LEFT_PUPIL_SIZE"	"LEFT_SACCADE_INDEX"	"LEFT_VELOCITY_X"	"LEFT_VELOCITY_Y"	"RESOLUTION_X"	"RESOLUTION_Y"	"RIGHT_ACCELERATION_X"	"RIGHT_ACCELERATION_Y"	"RIGHT_FIX_INDEX"	"RIGHT_GAZE_X"	"RIGHT_GAZE_Y"	"RIGHT_INTEREST_AREAS"	"RIGHT_INTEREST_AREA_DATA"	"RIGHT_INTEREST_AREA_DISTANCE"	"RIGHT_INTEREST_AREA_ID"	"RIGHT_INTEREST_AREA_LABEL"	"RIGHT_INTEREST_AREA_PIXEL_AREA"	"RIGHT_IN_BLINK"	"RIGHT_IN_SACCADE"	"RIGHT_PUPIL_SIZE"	"RIGHT_SACCADE_INDEX"	"RIGHT_VELOCITY_X"	"RIGHT_VELOCITY_Y"	"SAMPLE_BUTTON"	"SAMPLE_INDEX"	"SAMPLE_INPUT"	"SAMPLE_MESSAGE"	"TARGET_ACCELERATION_X"	"TARGET_ACCELERATION_Y"	"TARGET_VELOCITY_X"	"TARGET_VELOCITY_Y"	"TARGET_VISIBLE"	"TARGET_X"	"TARGET_Y"	"TIMESTAMP"	"TRIAL_LABEL"	"TRIAL_START_TIME"	"VIDEO_FRAME_INDEX"	"VIDEO_NAME"	"RT"	"SHOULD_WE_PLAY_ATTENTION_GETTER"	"SHOULD_WE_RECALIBRATE"	"Session_Name_"	"Trial_Index_"	"Trial_Recycled_"	"__trial_index__1"	"animacystatus"	"audiotarget"	"background_context"	"distractorimage"	"distractorloc"	"expt_index"	"full_carrier"	"novel_id"	"novelcolor"	"novelty"	"order"	"pl_carrier"	"pl_form"	"pl_punct"	"pl_sentence"	"pl_wav_index"	"practice"	"s_carrier"	"s_form"	"s_punct"	"s_sentence"	"s_wav_index"	"simple_pl_stim"	"simple_s_stim"	"target"	"targetimage"	"targetloc"	"targetside"	"test_index"	"trial"	"voicing"	"vowel_carrier"
"pl13"	1	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	"pl13.edf"	Left	579.90	.............	5114	3411	"7597"	true	"199629615"	"."	"Full Trial Period"	true	"199622018"	23.18	92.71	1	692.40	464.10	[]	.	.	.	.	.	0	0	366.00	.	-1.73	-2.12	45.00	44.90	.	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	.	.	21	127	.	.	.	.	.	.	.	.	199622058.00	"Trial: 1"	199622018	.	.	-1	0	0	pl13	1	False	NA	inanimate	65.wav	house	1_book_plural_left.png	(0, 0)	1	Can you find the in the house	!	NA	familiar	1	Can you find the	books	?	69. books... Can you find the books in the house?	69	y	Can you find the	book	?	65. book... Can you find the book in the house?	65	Can you find the books?	Can you find the book?	s	1_book_singular_left.png	(640, 512)	NA	NA	p1	voiced	in the house
"pl13"	1	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	"pl13.edf"	Left	579.90	.............	5114	3411	"7597"	true	"199629615"	"."	"Full Trial Period"	true	"199622018"	69.36	185.42	1	692.30	463.90	[]	.	.	.	.	.	0	0	367.00	.	-1.61	-1.79	45.00	44.90	.	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	.	.	22	127	.	.	.	.	.	.	.	.	199622060.00	"Trial: 1"	199622018	.	.	-1	0	0	pl13	1	False	NA	inanimate	65.wav	house	1_book_plural_left.png	(0, 0)	1	Can you find the in the house	!	NA	familiar	1	Can you find the	books	?	69. books... Can you find the books in the house?	69	y	Can you find the	book	?	65. book... Can you find the book in the house?	65	Can you find the books?	Can you find the book?	s	1_book_singular_left.png	(640, 512)	NA	NA	p1	voiced	in the house
"pl13"	1	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	"pl13.edf"	Left	579.90	.............	5115	3411	"7597"	true	"199629615"	"."	"Full Trial Period"	true	"199622018"	92.48	278.11	1	692.10	463.70	[]	.	.	.	.	.	0	0	368.00	.	-1.45	-1.23	45.00	44.90	.	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	.	.	23	127	.	.	.	.	.	.	.	.	199622062.00	"Trial: 1"	199622018	.	.	-1	0	0	pl13	1	False	NA	inanimate	65.wav	house	1_book_plural_left.png	(0, 0)	1	Can you find the in the house	!	NA	familiar	1	Can you find the	books	?	69. books... Can you find the books in the house?	69	y	Can you find the	book	?	65. book... Can you find the book in the house?	65	Can you find the books?	Can you find the book?	s	1_book_singular_left.png	(640, 512)	NA	NA	p1	voiced	in the house
"pl13"	1	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	"pl13.edf"	Left	579.90	.............	5115	3411	"7597"	true	"199629615"	"."	"Full Trial Period"	true	"199622018"	115.65	301.28	1	692.00	463.70	[]	.	.	.	.	.	0	0	368.00	.	-1.17	-0.61	45.00	44.90	.	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	.	.	24	127	.	.	.	.	.	.	.	.	199622064.00	"Trial: 1"	199622018	.	.	-1	0	0	pl13	1	False	NA	inanimate	65.wav	house	1_book_plural_left.png	(0, 0)	1	Can you find the in the house	!	NA	familiar	1	Can you find the	books	?	69. books... Can you find the books in the house?	69	y	Can you find the	book	?	65. book... Can you find the book in the house?	65	Can you find the books?	Can you find the book?	s	1_book_singular_left.png	(640, 512)	NA	NA	p1	voiced	in the house
"pl13"	1	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	"pl13.edf"	Left	579.90	.............	5115	3411	"7597"	true	"199629615"	"."	"Full Trial Period"	true	"199622018"	138.74	208.58	1	691.90	463.60	[]	.	.	.	.	.	0	0	369.00	.	-0.89	-0.06	45.00	44.90	.	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	.	.	25	127	.	.	.	.	.	.	.	.	199622066.00	"Trial: 1"	199622018	.	.	-1	0	0	pl13	1	False	NA	inanimate	65.wav	house	1_book_plural_left.png	(0, 0)	1	Can you find the in the house	!	NA	familiar	1	Can you find the	books	?	69. books... Can you find the books in the house?	69	y	Can you find the	book	?	65. book... Can you find the book in the house?	65	Can you find the books?	Can you find the book?	s	1_book_singular_left.png	(640, 512)	NA	NA	p1	voiced	in the house
"pl13"	1	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	"pl13.edf"	Left	579.90	.............	5115	3411	"7597"	true	"199629615"	"."	"Full Trial Period"	true	"199622018"	115.60	92.70	1	691.80	463.70	[]	.	.	.	.	.	0	0	370.00	.	-0.61	0.33	45.00	44.90	.	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	.	.	26	127	.	.	.	.	.	.	.	.	199622068.00	"Trial: 1"	199622018	.	.	-1	0	0	pl13	1	False	NA	inanimate	65.wav	house	1_book_plural_left.png	(0, 0)	1	Can you find the in the house	!	NA	familiar	1	Can you find the	books	?	69. books... Can you find the books in the house?	69	y	Can you find the	book	?	65. book... Can you find the book in the house?	65	Can you find the books?	Can you find the book?	s	1_book_singular_left.png	(640, 512)	NA	NA	p1	voiced	in the house
"pl13"	1	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	"pl13.edf"	Left	580.00	.............	5115	3411	"7597"	true	"199629615"	"."	"Full Trial Period"	true	"199622018"	115.63	-69.53	1	691.80	463.80	[]	.	.	.	.	.	0	0	371.00	.	-0.28	0.28	45.00	44.90	.	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	.	.	27	127	.	.	.	.	.	.	.	.	199622070.00	"Trial: 1"	199622018	.	.	-1	0	0	pl13	1	False	NA	inanimate	65.wav	house	1_book_plural_left.png	(0, 0)	1	Can you find the in the house	!	NA	familiar	1	Can you find the	books	?	69. books... Can you find the books in the house?	69	y	Can you find the	book	?	65. book... Can you find the book in the house?	65	Can you find the books?	Can you find the book?	s	1_book_singular_left.png	(640, 512)	NA	NA	p1	voiced	in the house
"pl13"	1	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	"pl13.edf"	Left	580.00	.............	5115	3411	"7597"	true	"199629615"	"."	"Full Trial Period"	true	"199622018"	115.65	-393.99	1	691.80	463.90	[]	.	.	.	.	.	0	0	371.00	.	-0.06	-0.39	45.00	44.90	.	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	.	.	28	127	.	.	.	.	.	.	.	.	199622072.00	"Trial: 1"	199622018	.	.	-1	0	0	pl13	1	False	NA	inanimate	65.wav	house	1_book_plural_left.png	(0, 0)	1	Can you find the in the house	!	NA	familiar	1	Can you find the	books	?	69. books... Can you find the books in the house?	69	y	Can you find the	book	?	65. book... Can you find the book in the house?	65	Can you find the books?	Can you find the book?	s	1_book_singular_left.png	(640, 512)	NA	NA	p1	voiced	in the house
"pl13"	1	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	"pl13.edf"	Left	580.00	.............	5115	3411	"7597"	true	"199629615"	"."	"Full Trial Period"	true	"199622018"	46.27	-625.75	1	691.80	463.90	[]	.	.	.	.	.	0	0	372.00	.	0.11	-1.39	45.00	44.90	.	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	.	.	29	127	.	.	.	.	.	.	.	.	199622074.00	"Trial: 1"	199622018	.	.	-1	0	0	pl13	1	False	NA	inanimate	65.wav	house	1_book_plural_left.png	(0, 0)	1	Can you find the in the house	!	NA	familiar	1	Can you find the	books	?	69. books... Can you find the books in the house?	69	y	Can you find the	book	?	65. book... Can you find the book in the house?	65	Can you find the books?	Can you find the book?	s	1_book_singular_left.png	(640, 512)	NA	NA	p1	voiced	in the house
"pl13"	1	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	"pl13.edf"	Left	580.00	.............	5115	3410	"7597"	true	"199629615"	"."	"Full Trial Period"	true	"199622018"	0.00	-648.94	1	691.80	463.90	[]	.	.	.	.	.	0	0	373.00	.	0.22	-2.90	45.00	44.90	.	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	.	.	30	127	.	.	.	.	.	.	.	.	199622076.00	"Trial: 1"	199622018	.	.	-1	0	0	pl13	1	False	NA	inanimate	65.wav	house	1_book_plural_left.png	(0, 0)	1	Can you find the in the house	!	NA	familiar	1	Can you find the	books	?	69. books... Can you find the books in the house?	69	y	Can you find the	book	?	65. book... Can you find the book in the house?	65	Can you find the books?	Can you find the book?	s	1_book_singular_left.png	(640, 512)	NA	NA	p1	voiced	in the house
"pl13"	1	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	"pl13.edf"	Left	580.00	.............	5115	3410	"7597"	true	"199629615"	"."	"Full Trial Period"	true	"199622018"	0.00	-672.12	1	691.90	463.50	[]	.	.	.	.	.	0	0	373.00	.	0.22	-4.52	45.00	44.90	.	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	.	.	31	127	.	.	.	.	.	.	.	.	199622078.00	"Trial: 1"	199622018	.	.	-1	0	0	pl13	1	False	NA	inanimate	65.wav	house	1_book_plural_left.png	(0, 0)	1	Can you find the in the house	!	NA	familiar	1	Can you find the	books	?	69. books... Can you find the books in the house?	69	y	Can you find the	book	?	65. book... Can you find the book in the house?	65	Can you find the books?	Can you find the book?	s	1_book_singular_left.png	(640, 512)	NA	NA	p1	voiced	in the house
"pl13"	1	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	"pl13.edf"	Left	580.00	.............	5115	3410	"7597"	true	"199629615"	"."	"Full Trial Period"	true	"199622018"	-23.12	-602.60	1	691.90	462.80	[]	.	.	.	.	.	0	0	374.00	.	0.17	-5.91	45.00	44.90	.	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	.	.	32	127	.	.	.	.	.	.	.	.	199622080.00	"Trial: 1"	199622018	.	.	-1	0	0	pl13	1	False	NA	inanimate	65.wav	house	1_book_plural_left.png	(0, 0)	1	Can you find the in the house	!	NA	familiar	1	Can you find the	books	?	69. books... Can you find the books in the house?	69	y	Can you find the	book	?	65. book... Can you find the book in the house?	65	Can you find the books?	Can you find the book?	s	1_book_singular_left.png	(640, 512)	NA	NA	p1	voiced	in the house
"pl13"	1	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	"pl13.edf"	Left	580.00	.............	5115	3409	"7597"	true	"199629615"	"."	"Full Trial Period"	true	"199622018"	-69.41	-347.65	1	691.90	462.30	[]	.	.	.	.	.	0	0	374.00	.	0.06	-6.97	45.00	44.90	.	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	.	.	33	127	.	.	.	.	.	.	.	.	199622082.00	"Trial: 1"	199622018	.	.	-1	0	0	pl13	1	False	NA	inanimate	65.wav	house	1_book_plural_left.png	(0, 0)	1	Can you find the in the house	!	NA	familiar	1	Can you find the	books	?	69. books... Can you find the books in the house?	69	y	Can you find the	book	?	65. book... Can you find the book in the house?	65	Can you find the books?	Can you find the book?	s	1_book_singular_left.png	(640, 512)	NA	NA	p1	voiced	in the house
"pl13"	1	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	"pl13.edf"	Left	579.90	.............	5115	3409	"7597"	true	"199629615"	"."	"Full Trial Period"	true	"199622018"	-69.41	-139.04	1	691.90	461.50	[]	.	.	.	.	.	0	0	375.00	.	-0.06	-7.70	45.00	44.90	.	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	.	.	34	127	.	.	.	.	.	.	.	.	199622084.00	"Trial: 1"	199622018	.	.	-1	0	0	pl13	1	False	NA	inanimate	65.wav	house	1_book_plural_left.png	(0, 0)	1	Can you find the in the house	!	NA	familiar	1	Can you find the	books	?	69. books... Can you find the books in the house?	69	y	Can you find the	book	?	65. book... Can you find the book in the house?	65	Can you find the books?	Can you find the book?	s	1_book_singular_left.png	(640, 512)	NA	NA	p1	voiced	in the house
"pl13"	1	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	"pl13.edf"	Left	579.90	.............	5116	3409	"7597"	true	"199629615"	"."	"Full Trial Period"	true	"199622018"	0.00	0.01	1	691.90	460.80	[]	.	.	.	.	.	0	0	375.00	.	-0.11	-7.81	45.00	44.90	.	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	.	.	35	127	.	.	.	.	.	.	.	.	199622086.00	"Trial: 1"	199622018	.	.	-1	0	0	pl13	1	False	NA	inanimate	65.wav	house	1_book_plural_left.png	(0, 0)	1	Can you find the in the house	!	NA	familiar	1	Can you find the	books	?	69. books... Can you find the books in the house?	69	y	Can you find the	book	?	65. book... Can you find the book in the house?	65	Can you find the books?	Can you find the book?	s	1_book_singular_left.png	(640, 512)	NA	NA	p1	voiced	in the house
"pl13"	1	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	"pl13.edf"	Left	579.90	.............	5116	3409	"7597"	true	"199629615"	"."	"Full Trial Period"	true	"199622018"	92.51	185.41	1	691.90	460.00	[]	.	.	.	.	.	0	0	376.00	.	-0.00	-7.59	45.00	44.90	.	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	.	.	36	127	.	.	.	.	.	.	.	.	199622088.00	"Trial: 1"	199622018	.	.	-1	0	0	pl13	1	False	NA	inanimate	65.wav	house	1_book_plural_left.png	(0, 0)	1	Can you find the in the house	!	NA	familiar	1	Can you find the	books	?	69. books... Can you find the books in the house?	69	y	Can you find the	book	?	65. book... Can you find the book in the house?	65	Can you find the books?	Can you find the book?	s	1_book_singular_left.png	(640, 512)	NA	NA	p1	voiced	in the house
"pl13"	1	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	"pl13.edf"	Left	579.90	.............	5116	3408	"7597"	true	"199629615"	"."	"Full Trial Period"	true	"199622018"	161.86	301.28	1	691.80	459.30	[]	.	.	.	.	.	0	0	376.00	.	0.28	-7.09	45.00	44.90	.	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	.	.	37	127	.	.	.	.	.	.	.	.	199622090.00	"Trial: 1"	199622018	.	.	-1	0	0	pl13	1	False	NA	inanimate	65.wav	house	1_book_plural_left.png	(0, 0)	1	Can you find the in the house	!	NA	familiar	1	Can you find the	books	?	69. books... Can you find the books in the house?	69	y	Can you find the	book	?	65. book... Can you find the book in the house?	65	Can you find the books?	Can you find the book?	s	1_book_singular_left.png	(640, 512)	NA	NA	p1	voiced	in the house
"pl13"	1	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	"pl13.edf"	Left	579.80	.............	5116	3408	"7597"	true	"199629615"	"."	"Full Trial Period"	true	"199622018"	208.16	417.16	1	691.80	458.60	[]	.	.	.	.	.	0	0	377.00	.	0.72	-6.14	45.00	44.90	.	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	.	.	38	127	.	.	.	.	.	.	.	.	199622092.00	"Trial: 1"	199622018	.	.	-1	0	0	pl13	1	False	NA	inanimate	65.wav	house	1_book_plural_left.png	(0, 0)	1	Can you find the in the house	!	NA	familiar	1	Can you find the	books	?	69. books... Can you find the books in the house?	69	y	Can you find the	book	?	65. book... Can you find the book in the house?	65	Can you find the books?	Can you find the book?	s	1_book_singular_left.png	(640, 512)	NA	NA	p1	voiced	in the house
"pl13"	1	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	"pl13.edf"	Left	579.80	.............	5116	3407	"7597"	true	"199629615"	"."	"Full Trial Period"	true	"199622018"	254.43	556.23	1	691.90	458.20	[]	.	.	.	.	.	0	0	377.00	.	1.28	-5.02	45.00	44.90	.	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	.	.	39	127	.	.	.	.	.	.	.	.	199622094.00	"Trial: 1"	199622018	.	.	-1	0	0	pl13	1	False	NA	inanimate	65.wav	house	1_book_plural_left.png	(0, 0)	1	Can you find the in the house	!	NA	familiar	1	Can you find the	books	?	69. books... Can you find the books in the house?	69	y	Can you find the	book	?	65. book... Can you find the book in the house?	65	Can you find the books?	Can you find the book?	s	1_book_singular_left.png	(640, 512)	NA	NA	p1	voiced	in the house
"pl13"	1	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	"pl13.edf"	Left	579.80	.............	5116	3407	"7597"	true	"199629615"	"."	"Full Trial Period"	true	"199622018"	254.34	579.40	1	692.10	457.70	[]	.	.	.	.	.	0	0	378.00	.	1.84	-3.74	45.00	44.90	.	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	.	.	40	127	.	.	.	.	.	.	.	.	199622096.00	"Trial: 1"	199622018	.	.	-1	0	0	pl13	1	False	NA	inanimate	65.wav	house	1_book_plural_left.png	(0, 0)	1	Can you find the in the house	!	NA	familiar	1	Can you find the	books	?	69. books... Can you find the books in the house?	69	y	Can you find the	book	?	65. book... Can you find the book in the house?	65	Can you find the books?	Can you find the book?	s	1_book_singular_left.png	(640, 512)	NA	NA	p1	voiced	in the house
"pl13"	1	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	"pl13.edf"	Left	579.80	.............	5117	3407	"7597"	true	"199629615"	"."	"Full Trial Period"	true	"199622018"	162.20	556.24	1	692.30	457.40	[]	.	.	.	.	.	0	0	378.00	.	2.29	-2.34	44.90	44.90	.	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	.	.	41	127	.	.	.	.	.	.	.	.	199622098.00	"Trial: 1"	199622018	.	.	-1	0	0	pl13	1	False	NA	inanimate	65.wav	house	1_book_plural_left.png	(0, 0)	1	Can you find the in the house	!	NA	familiar	1	Can you find the	books	?	69. books... Can you find the books in the house?	69	y	Can you find the	book	?	65. book... Can you find the book in the house?	65	Can you find the books?	Can you find the book?	s	1_book_singular_left.png	(640, 512)	NA	NA	p1	voiced	in the house
"pl13"	1	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	"pl13.edf"	Left	579.70	.............	5117	3406	"7597"	true	"199629615"	"."	"Full Trial Period"	true	"199622018"	46.40	579.44	1	692.50	457.30	[]	.	.	.	.	.	0	0	379.00	.	2.57	-0.95	44.90	44.90	.	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	.	.	42	127	.	.	.	.	.	.	.	.	199622100.00	"Trial: 1"	199622018	.	.	-1	0	0	pl13	1	False	NA	inanimate	65.wav	house	1_book_plural_left.png	(0, 0)	1	Can you find the in the house	!	NA	familiar	1	Can you find the	books	?	69. books... Can you find the books in the house?	69	y	Can you find the	book	?	65. book... Can you find the book in the house?	65	Can you find the books?	Can you find the book?	s	1_book_singular_left.png	(640, 512)	NA	NA	p1	voiced	in the house
"pl13"	1	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	"pl13.edf"	Left	579.70	.............	5117	3406	"7597"	true	"199629615"	"."	"Full Trial Period"	true	"199622018"	0.00	579.43	1	692.80	457.30	[]	.	.	.	.	.	0	0	379.00	.	2.68	0.39	44.90	44.90	.	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	.	.	43	127	.	.	.	.	.	.	.	.	199622102.00	"Trial: 1"	199622018	.	.	-1	0	0	pl13	1	False	NA	inanimate	65.wav	house	1_book_plural_left.png	(0, 0)	1	Can you find the in the house	!	NA	familiar	1	Can you find the	books	?	69. books... Can you find the books in the house?	69	y	Can you find the	book	?	65. book... Can you find the book in the house?	65	Can you find the books?	Can you find the book?	s	1_book_singular_left.png	(640, 512)	NA	NA	p1	voiced	in the house
"pl13"	1	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	"pl13.edf"	Left	579.80	.............	5117	3406	"7597"	true	"199629615"	"."	"Full Trial Period"	true	"199622018"	-46.40	533.06	1	693.10	457.40	[]	.	.	.	.	.	0	0	380.00	.	2.57	1.73	44.90	44.90	.	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	.	.	44	127	.	.	.	.	.	.	.	.	199622104.00	"Trial: 1"	199622018	.	.	-1	0	0	pl13	1	False	NA	inanimate	65.wav	house	1_book_plural_left.png	(0, 0)	1	Can you find the in the house	!	NA	familiar	1	Can you find the	books	?	69. books... Can you find the books in the house?	69	y	Can you find the	book	?	65. book... Can you find the book in the house?	65	Can you find the books?	Can you find the book?	s	1_book_singular_left.png	(640, 512)	NA	NA	p1	voiced	in the house
"pl13"	1	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	"pl13.edf"	Left	579.80	.............	5117	3406	"7597"	true	"199629615"	"."	"Full Trial Period"	true	"199622018"	-92.68	417.17	1	693.30	457.60	[]	.	.	.	.	.	0	0	381.00	.	2.45	2.79	44.90	44.90	.	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	.	.	45	127	.	.	.	.	.	.	.	.	199622106.00	"Trial: 1"	199622018	.	.	-1	0	0	pl13	1	False	NA	inanimate	65.wav	house	1_book_plural_left.png	(0, 0)	1	Can you find the in the house	!	NA	familiar	1	Can you find the	books	?	69. books... Can you find the books in the house?	69	y	Can you find the	book	?	65. book... Can you find the book in the house?	65	Can you find the books?	Can you find the book?	s	1_book_singular_left.png	(640, 512)	NA	NA	p1	voiced	in the house
"pl13"	1	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	"pl13.edf"	Left	579.90	.............	5117	3405	"7597"	true	"199629615"	"."	"Full Trial Period"	true	"199622018"	0.03	231.77	1	693.50	457.90	[]	.	.	.	.	.	0	0	381.00	.	2.45	3.57	45.00	44.90	.	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	.	.	46	127	.	.	.	.	.	.	.	.	199622108.00	"Trial: 1"	199622018	.	.	-1	0	0	pl13	1	False	NA	inanimate	65.wav	house	1_book_plural_left.png	(0, 0)	1	Can you find the in the house	!	NA	familiar	1	Can you find the	books	?	69. books... Can you find the books in the house?	69	y	Can you find the	book	?	65. book... Can you find the book in the house?	65	Can you find the books?	Can you find the book?	s	1_book_singular_left.png	(640, 512)	NA	NA	p1	voiced	in the house
"pl13"	1	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	"pl13.edf"	Left	579.90	.............	5117	3405	"7597"	true	"199629615"	"."	"Full Trial Period"	true	"199622018"	115.63	-23.18	1	693.70	458.40	[]	.	.	.	.	.	0	0	382.00	.	2.51	3.74	45.00	44.90	.	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	.	.	47	127	.	.	.	.	.	.	.	.	199622110.00	"Trial: 1"	199622018	.	.	-1	0	0	pl13	1	False	NA	inanimate	65.wav	house	1_book_plural_left.png	(0, 0)	1	Can you find the in the house	!	NA	familiar	1	Can you find the	books	?	69. books... Can you find the books in the house?	69	y	Can you find the	book	?	65. book... Can you find the book in the house?	65	Can you find the books?	Can you find the book?	s	1_book_singular_left.png	(640, 512)	NA	NA	p1	voiced	in the house
"pl13"	1	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	"pl13.edf"	Left	580.00	.............	5118	3404	"7597"	true	"199629615"	"."	"Full Trial Period"	true	"199622018"	161.86	-463.53	1	693.80	458.90	[]	.	.	.	.	.	0	0	382.00	.	2.84	3.01	45.00	44.90	.	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	.	.	48	127	.	.	.	.	.	.	.	.	199622112.00	"Trial: 1"	199622018	.	.	-1	0	0	pl13	1	False	NA	inanimate	65.wav	house	1_book_plural_left.png	(0, 0)	1	Can you find the in the house	!	NA	familiar	1	Can you find the	books	?	69. books... Can you find the books in the house?	69	y	Can you find the	book	?	65. book... Can you find the book in the house?	65	Can you find the books?	Can you find the book?	s	1_book_singular_left.png	(640, 512)	NA	NA	p1	voiced	in the house
"pl13"	1	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	"pl13.edf"	Left	580.00	.............	5118	3404	"7597"	true	"199629615"	"."	"Full Trial Period"	true	"199622018"	231.25	-903.88	1	694.10	459.20	[]	.	.	.	.	.	0	0	382.00	.	3.34	1.51	45.00	44.90	.	.	.	.	.	[]	.	.	.	.	.	.	.	.	.	.	.	.	49	127	.	.	.	.	.	.	.	.	199622114.00	"Trial: 1"	199622018	.	.	-1	0	0	pl13	1	False	NA	inanimate	65.wav	house	1_book_plural_left.png	(0, 0)	1	Can you find the in the house	!	NA	familiar	1	Can you find the	books	?	69. books... Can you find the books in the house?	69	y	Can you find the	book	?	65. book... Can you find the book in the house?	65	Can you find the books?	Can you find the book?	s	1_book_singular_left.png	(640, 512)	NA	NA	p1	voiced	in the house
