"sub_id","t","aoi","trial_id",""
"lmu_child01",1558583469748388,NA,"trial_sequence_A",NA
"lmu_child01",1558583469764887,NA,"trial_sequence_A",NA
"lmu_child01",1558583469781636,NA,"trial_sequence_A",NA
"lmu_child01",1558583469798261,NA,"trial_sequence_A",NA
"lmu_child01",1558583469814881,NA,"trial_sequence_A",NA
"lmu_child01",1558583469831630,NA,"trial_sequence_A",NA
"lmu_child01",1558583469848256,NA,"trial_sequence_A",NA
"lmu_child01",1558583469864874,NA,"trial_sequence_A",NA
"lmu_child01",1558583469881623,NA,"trial_sequence_A",NA
"lmu_child01",1558583469898247,NA,"trial_sequence_A",NA
"lmu_child01",1558583469914867,NA,"trial_sequence_A",NA
"lmu_child01",1558583469931489,NA,"trial_sequence_A",NA
"lmu_child01",1558583469948236,NA,"trial_sequence_A",NA
"lmu_child01",1558583469964861,NA,"trial_sequence_A",NA
"lmu_child01",1558583469981484,NA,"trial_sequence_A",NA
"lmu_child01",1558583469998108,NA,"trial_sequence_A",NA
"lmu_child01",1558583470014854,NA,"trial_sequence_A",NA
"lmu_child01",1558583470031478,NA,"trial_sequence_A",NA
"lmu_child01",1558583470048102,NA,"trial_sequence_A",NA
"lmu_child01",1558583470064724,NA,"trial_sequence_A",NA
"lmu_child01",1558583470081470,NA,"trial_sequence_A",NA
"lmu_child01",1558583470098092,NA,"trial_sequence_A",NA
"lmu_child01",1558583470114712,NA,"trial_sequence_A",NA
"lmu_child01",1558583470131461,NA,"trial_sequence_A",NA
"lmu_child01",1558583470148086,NA,"trial_sequence_A",NA
"lmu_child01",1558583470164708,NA,"trial_sequence_A",NA
"lmu_child01",1558583470181455,NA,"trial_sequence_A",NA
"lmu_child01",1558583470198079,NA,"trial_sequence_A",NA
"lmu_child01",1558583470214700,NA,"trial_sequence_A",NA
"lmu_child01",1558583470231446,NA,"trial_sequence_A",NA
"lmu_child01",1558583470248089,NA,"trial_sequence_A",NA
"lmu_child01",1558583470264709,NA,"trial_sequence_A",NA
"lmu_child01",1558583470281328,NA,"trial_sequence_A",NA
"lmu_child01",1558583470297954,NA,"trial_sequence_A",NA
"lmu_child01",1558583470314702,NA,"trial_sequence_A",NA
"lmu_child01",1558583470331315,NA,"trial_sequence_A",NA
"lmu_child01",1558583470347936,NA,"trial_sequence_A",NA
"lmu_child01",1558583470364558,NA,"trial_sequence_A",NA
"lmu_child01",1558583470381303,NA,"trial_sequence_A",NA
"lmu_child01",1558583470397944,NA,"trial_sequence_A",NA
"lmu_child01",1558583470414566,NA,"trial_sequence_A",NA
"lmu_child01",1558583470431311,NA,"trial_sequence_A",NA
"lmu_child01",1558583470447927,NA,"trial_sequence_A",NA
"lmu_child01",1558583470464546,NA,"trial_sequence_A",NA
